	mmseqs_cluster	unclustered	foldseek_cluster	mmseqs_unclustered
10865	A0A317HZP1	A0A9E2YTY4	A0A3N5BAA3	A0A317HZP1
10866	A0A317HZP1	A0A7Y5GFA7	A0A3N5BAA3	A0A317HZP1
10867	A0A317HZP1	A0A7V2HL80	A0A3N5BAA3	A0A317HZP1
10868	A0A317HZP1	A0A953R3F5	A0A3N5BAA3	A0A317HZP1
10869	A0A317HZP1	A0A9D6UNS3	A0A3N5BAA3	A0A317HZP1
10870	A0A317HZP1	A0A257VKM2	A0A3N5BAA3	A0A317HZP1
10871	A0A317HZP1	A0A7Y8HZ68	A0A3N5BAA3	A0A317HZP1
10872	A0A317HZP1	A0A926CGR4	A0A3N5BAA3	A0A317HZP1
10873	A0A317HZP1	A0A950XXQ8	A0A3N5BAA3	A0A317HZP1
10874	A0A317HZP1	A0A7C3HRY6	A0A3N5BAA3	A0A317HZP1
10875	A0A317HZP1	A0A7S7NQB2	A0A3N5BAA3	A0A317HZP1
10876	A0A317HZP1	A0A7V5YR29	A0A3N5BAA3	A0A317HZP1
10877	A0A317HZP1	A0A2V8U157	A0A3N5BAA3	A0A317HZP1
10878	A0A317HZP1	A0A7C6E5I3	A0A3N5BAA3	A0A317HZP1
10879	A0A317HZP1	A0A953U660	A0A3N5BAA3	A0A317HZP1
10880	A0A317HZP1	A0A938K1K1	A0A3N5BAA3	A0A317HZP1
10881	A0A317HZP1	A0A2V8UKV0	A0A3N5BAA3	A0A317HZP1
10882	A0A317HZP1	A0A317J1E4	A0A3N5BAA3	A0A317HZP1
10883	A0A317HZP1	A0A936INT7	A0A3N5BAA3	A0A317HZP1
10884	A0A317HZP1	UPI0015D8F934	A0A3N5BAA3	A0A317HZP1
10885	A0A317HZP1	A0A3D1AU48	A0A3N5BAA3	A0A317HZP1
10886	A0A317HZP1	A0A7C5EUF2	A0A3N5BAA3	A0A317HZP1
10887	A0A317HZP1	A0A2V9C905	A0A3N5BAA3	A0A317HZP1
10888	A0A317HZP1	A0A7C5I6T2	A0A3N5BAA3	A0A317HZP1
10889	A0A317HZP1	A0A359M4V5	A0A3N5BAA3	A0A317HZP1
10890	A0A317HZP1	A0A7C4G0Z6	A0A3N5BAA3	A0A317HZP1
10891	A0A317HZP1	A0A953UV80	A0A3N5BAA3	A0A317HZP1
10892	A0A9E2CHK4	A0A9E2CHK4		
10893	UPI0003ADB785	UPI0003ADB785		
10894	UPI0003ADB785	V8TMT3		
10895	UPI0003ADB785	UPI0002069F77		
10896	UPI0003ADB785	A0A0F7XAD6		
10897	UPI0003ADB785	UPI0003D68938		
10898	UPI0003ADB785	A0A1A9HY85		
10899	UPI0003ADB785	UPI000F4C5409		
10900	UPI0003ADB785	UPI001115EFD4		
10901	UPI0003ADB785	A0A097KH29		
10902	UPI0003ADB785	A0A916KFE1		
10903	UPI0003ADB785	Q822L1		
10904	UPI0003ADB785	O84015		
10905	UPI0003ADB785	UPI00202504C7		
10906	UPI0003ADB785	UPI000C2FA0F4		
10907	UPI0003ADB785	A0A173DXX2		
10908	UPI0003ADB785	UPI0001A35072		
10909	UPI0003ADB785	UPI0001B470A3		
10910	UPI0003ADB785	UPI001BCF5905		
10911	UPI0003ADB785	G4NNW1		
10912	UPI0003ADB785	UPI001E49A289		
10913	UPI0003ADB785	S7KKU6		
10914	UPI0003ADB785	A0A3B0PSI5		
10915	UPI0003ADB785	Q5L5K2		
10916	UPI0003ADB785	A0A2R8FA13		
10917	UPI0003ADB785	A0A6H2W3N7		
10918	UPI0003ADB785	UPI0005526473		
10919	UPI0003ADB785	UPI00191B195D		
10920	UPI0003ADB785	UPI000357656D		
10921	UPI0003ADB785	A0A2D2D9R0		
10922	UPI0003ADB785	Q255C6		
10923	UPI0003ADB785	UPI0009B06E6B		
10924	UPI0003ADB785	UPI0009B1759C		
10925	UPI0003ADB785	UPI001E315391		
10926	UPI0003ADB785	UPI000A27AA05		
10927	UPI0003ADB785	A0A7H5P4S4		
10928	UPI0003ADB785	UPI001FE79E6B		
10929	UPI0003ADB785	UPI001BCFDAF6		
10930	UPI0003ADB785	UPI001891A4B6		
10931	UPI0003ADB785	A0A2H9STQ9		
10932	UPI0003ADB785	A0A7W0JBY6		
10933	UPI0003ADB785	A0A7W1U089		
10934	UPI0003ADB785	A0A6M1ZXH1		
10935	UPI0003ADB785	A0A0C1EAX8		
10936	UPI0003ADB785	A0A0H5DNY1		
10937	UPI0003ADB785	F8L7M1		
10938	UPI0003ADB785	A0A1M3BAX0		
10939	UPI0003ADB785	A0A960RSN0		
10940	UPI0003ADB785	A0A942SMU3		
10941	UPI0003ADB785	A0A942EKH1		
10942	UPI0003ADB785	A0A960TP89		
10943	UPI0003ADB785	A0A6M1Z5B9		
10944	UPI0003ADB785	A0A6M1Z6J2		
10945	UPI0003ADB785	A0A2A4YKU2		
10946	UPI0003ADB785	A0A6M1ZID8		
10947	UPI0003ADB785	A0A212KTU1		
10948	UPI0003ADB785	A0A6M1ZPH2		
10949	UPI0003ADB785	A0A7V9UIL2		
10950	UPI0003ADB785	A0A960XEN3		
10951	UPI0003ADB785	A0A9E0TRF5		
10952	UPI0003ADB785	A0A6M2AD01		
10953	UPI0003ADB785	A0A938B059		
10954	UPI0003ADB785	A0A941U4I1		
10955	UPI0003ADB785	UPI00189117E2		
10956	UPI0003ADB785	A0A1F8J3S1		
10957	UPI0003ADB785	A0A846L0C6		
10958	UPI0003ADB785	A0A960M3S4		
10959	UPI0003ADB785	A0A2A4X7U2		
10960	UPI0003ADB785	A0A960XB56		
10961	UPI0003ADB785	A0A960NX79		
10962	UPI0003ADB785	A0A1F8JK08		
10963	UPI0003ADB785	A0A9E2DCB6		
10964	UPI0003ADB785	A0A1M3CPP4		
10965	UPI0003ADB785	A0A486XKF7		
10966	UPI0003ADB785	A0A964Y5S5		
10967	UPI0003ADB785	A0A090CZ24		
10968	UPI0003ADB785	A0A317JDR4		
10969	UPI0003ADB785	A0A6M1YXH7		
10970	UPI0003ADB785	A0A960VDC8		
10971	UPI0003ADB785	UPI0008390917		
10972	UPI0003ADB785	A0A0U5JBI9		
10973	UPI0003ADB785	A0A212KNW0		
10974	UPI0003ADB785	UPI001BFC5D8E		
10975	UPI0003ADB785	A0A6M1ZUW6		
10976	UPI0003ADB785	A0A960X7U8		
10977	UPI0003ADB785	A0A960X8S1		
10978	UPI0003ADB785	UPI001A7ECFDD		
10979	UPI0003ADB785	A0A6M2A8H3		
10980	UPI0003ADB785	A0A0C1H2M9		
10981	UPI0003ADB785	A0A960XVU3		
10982	UPI0003ADB785	A0A0C1HSM9		
10983	UPI0003ADB785	A0A351IP99		
10984	UPI0003ADB785	UPI00140CD3B2		
10985	UPI0003ADB785	A0A0S8DBA8		
10986	UPI0003ADB785	A0A2H0VPW1		
10987	UPI0003ADB785	A0A2H0VVI3		
10988	UPI0003ADB785	A0A7W1GUN3		
10989	UPI0003ADB785	A0A1F8JTC5		
10990	UPI0003ADB785	A0A932PTD4		
10991	UPI0003ADB785	A0A6G4ZRP1		
10992	UPI0003ADB785	A0A6M1YYI7		
10993	UPI0003ADB785	A0A6M1ZH17		
10994	UPI0003ADB785	A0A6M2A518		
10995	UPI0003ADB785	A0A966VSP0		
10996	UPI0003ADB785	A0A965J5P4		
10997	UPI0003ADB785	A0A960S5P2		
10998	UPI0003ADB785	A0A7Y3IU71		
10999	UPI0003ADB785	A0A960RPK3		
11000	UPI0003ADB785	A0A2E3LU58		
11001	UPI0003ADB785	D6YVI9		
11002	UPI0003ADB785	A0A6M1YTU9		
11003	UPI0003ADB785	A0A212KTU3		
11004	UPI0003ADB785	A0A6M1YNL9		
11005	UPI0003ADB785	A0A9E0TTY0		
11006	UPI0003ADB785	A0A7W1MB19		
11007	UPI0003ADB785	A0A7X5Q8F4		
11008	UPI0003ADB785	A0A961FBF6		
11009	UPI0003ADB785	A0A6M1ZX04		
11010	UPI0003ADB785	A0A7W1HF96		
11011	UPI0005BDAFF4	UPI0005BDAFF4		
11012	A0A7C6SI02	A0A7C6SI02	A0A0D0SI82	A0A7C6SI02
11013	A0A7C6SI02	A0A7X6WG41	A0A0D0SI82	A0A7C6SI02
11014	A0A7X6CUY2	A0A7X6CUY2	A0A7X8W0T6	A0A7X6CUY2
11015	A0A928JN74	A0A928JN74		
11016	A0A928JN74	A0A847PKF0		
11017	A0A4P2Q9L3	A0A4P2Q9L3	A0A4P2Q9L3	A0A4P2Q9L3
11018	A0A4P2Q9L3	UPI00232F64F9	A0A4P2Q9L3	A0A4P2Q9L3
11019	A0A4P2Q9L3	A0A017T499	A0A4P2Q9L3	A0A4P2Q9L3
11020	A0A4P2Q9L3	UPI0023306573	A0A4P2Q9L3	A0A4P2Q9L3
11021	A0A4P2Q9L3	A0A4P2R4I0	A0A4P2Q9L3	A0A4P2Q9L3
11022	A0A4P2Q9L3	A0A936MLD6	A0A4P2Q9L3	A0A4P2Q9L3
11023	A0A4P2Q9L3	S4YDH6	A0A4P2Q9L3	A0A4P2Q9L3
11024	A0A4P2Q9L3	UPI00233FCAB2	A0A4P2Q9L3	A0A4P2Q9L3
11025	A0A4P2Q9L3	A0A0K1E6I6	A0A4P2Q9L3	A0A4P2Q9L3
11026	A0A4P2Q9L3	UPI001E39A9DB	A0A4P2Q9L3	A0A4P2Q9L3
11027	A0A4P2Q9L3	A0A4U1H1E7	A0A4P2Q9L3	A0A4P2Q9L3
11028	A0A4P2Q9L3	A9F5C5	A0A4P2Q9L3	A0A4P2Q9L3
11029	A0A4P2Q9L3	A0A2L0F7D8	A0A4P2Q9L3	A0A4P2Q9L3
11030	A0A4P2Q9L3	UPI001F1000F9	A0A4P2Q9L3	A0A4P2Q9L3
11031	A0A4T2GNE6	A0A4T2GNE6	A0A3N5BAA3	A0A4T2GNE6
11032	A0A4T2GNE6	UPI0024485956	A0A3N5BAA3	A0A4T2GNE6
11033	A0A4T2GNE6	A0A139PQ75	A0A3N5BAA3	A0A4T2GNE6
11034	A0A4T2GNE6	UPI00110C258F	A0A3N5BAA3	A0A4T2GNE6
11035	A0A4T2GNE6	UPI0001DD01AA	A0A3N5BAA3	A0A4T2GNE6
11036	A0A4T2GNE6	UPI0019662518	A0A3N5BAA3	A0A4T2GNE6
11037	A0A4T2GNE6	UPI0021AEFD5B	A0A3N5BAA3	A0A4T2GNE6
11038	A0A4T2GNE6	V8ANJ5	A0A3N5BAA3	A0A4T2GNE6
11039	A0A4T2GNE6	A0A854XCR3	A0A3N5BAA3	A0A4T2GNE6
11040	A0A4T2GNE6	T0W4R9	A0A3N5BAA3	A0A4T2GNE6
11041	A0A4T2GNE6	A2RIF7	A0A3N5BAA3	A0A4T2GNE6
11042	A0A4T2GNE6	T2F2X5	A0A3N5BAA3	A0A4T2GNE6
11043	A0A4T2GNE6	A0A098CN12	A0A3N5BAA3	A0A4T2GNE6
11044	A0A4T2GNE6	A0A3C1XAT0	A0A3N5BAA3	A0A4T2GNE6
11045	A0A4T2GNE6	A0A5P3II28	A0A3N5BAA3	A0A4T2GNE6
11046	A0A4T2GNE6	UPI0021AFBDEA	A0A3N5BAA3	A0A4T2GNE6
11047	A0A4T2GNE6	UPI00233084AF	A0A3N5BAA3	A0A4T2GNE6
11048	A0A4T2GNE6	A0A1I4FJ76	A0A3N5BAA3	A0A4T2GNE6
11049	A0A4T2GNE6	A0A7X2GRD2	A0A3N5BAA3	A0A4T2GNE6
11050	A0A4T2GNE6	A0A7T3F6R2	A0A3N5BAA3	A0A4T2GNE6
11051	A0A4T2GNE6	UPI0007CB9AC4	A0A3N5BAA3	A0A4T2GNE6
11052	A0A4T2GNE6	A0A4Q7DSI3	A0A3N5BAA3	A0A4T2GNE6
11053	A0A4T2GNE6	UPI00070A5D5D	A0A3N5BAA3	A0A4T2GNE6
11054	A0A4T2GNE6	UPI0021A4AACD	A0A3N5BAA3	A0A4T2GNE6
11055	A0A4T2GNE6	A0A0V8BKW2	A0A3N5BAA3	A0A4T2GNE6
11056	A0A4T2GNE6	A0A2R5HD79	A0A3N5BAA3	A0A4T2GNE6
11057	A0A4T2GNE6	A0A3N6L2F2	A0A3N5BAA3	A0A4T2GNE6
11058	A0A4T2GNE6	A0A0V8D2W4	A0A3N5BAA3	A0A4T2GNE6
11059	A0A4T2GNE6	K2NUT2	A0A3N5BAA3	A0A4T2GNE6
11060	A0A4T2GNE6	A0A0V8D4B6	A0A3N5BAA3	A0A4T2GNE6
11061	A0A4T2GNE6	UPI001EEE2618	A0A3N5BAA3	A0A4T2GNE6
11062	A0A4T2GNE6	UPI00240ECB30	A0A3N5BAA3	A0A4T2GNE6
11063	A0A4T2GNE6	UPI0020167B5E	A0A3N5BAA3	A0A4T2GNE6
11064	A0A4T2GNE6	UPI0022E8401D	A0A3N5BAA3	A0A4T2GNE6
11065	A0A4T2GNE6	UPI001BD0F80E	A0A3N5BAA3	A0A4T2GNE6
11066	A0A4T2GNE6	UPI0021A52B2C	A0A3N5BAA3	A0A4T2GNE6
11067	A0A4T2GNE6	UPI001A9C804F	A0A3N5BAA3	A0A4T2GNE6
11068	A0A4T2GNE6	UPI000A1DB2B9	A0A3N5BAA3	A0A4T2GNE6
11069	A0A4T2GNE6	UPI001A9CAC9D	A0A3N5BAA3	A0A4T2GNE6
11070	A0A4T2GNE6	A0A166JFH7	A0A3N5BAA3	A0A4T2GNE6
11071	A0A4T2GNE6	UPI002073B467	A0A3N5BAA3	A0A4T2GNE6
11072	A0A4T2GNE6	UPI0003B7E9D8	A0A3N5BAA3	A0A4T2GNE6
11073	A0A4T2GNE6	UPI0022E98B6A	A0A3N5BAA3	A0A4T2GNE6
11074	A0A4T2GNE6	UPI000C7C4D3D	A0A3N5BAA3	A0A4T2GNE6
11075	A0A4T2GNE6	A0A1V0P034	A0A3N5BAA3	A0A4T2GNE6
11076	A0A4T2GNE6	A0A2N5WDY1	A0A3N5BAA3	A0A4T2GNE6
11077	A0A4T2GNE6	UPI00030A7C34	A0A3N5BAA3	A0A4T2GNE6
11078	A0A4T2GNE6	UPI0024356D91	A0A3N5BAA3	A0A4T2GNE6
11079	A0A4T2GNE6	A0A166VJ55	A0A3N5BAA3	A0A4T2GNE6
11080	A0A4T2GNE6	UPI002435E712	A0A3N5BAA3	A0A4T2GNE6
11081	A0A4T2GNE6	A0A167BC33	A0A3N5BAA3	A0A4T2GNE6
11082	A0A4T2GNE6	UPI0002E8F898	A0A3N5BAA3	A0A4T2GNE6
11083	A0A4T2GNE6	UPI001F5115D3	A0A3N5BAA3	A0A4T2GNE6
11084	A0A4T2GNE6	I0Q083	A0A3N5BAA3	A0A4T2GNE6
11085	A0A4T2GNE6	A0A139NYI6	A0A3N5BAA3	A0A4T2GNE6
11086	A0A4T2GNE6	UPI002360E9D8	A0A3N5BAA3	A0A4T2GNE6
11087	A0A4T2GNE6	A0A1T4PZU1	A0A3N5BAA3	A0A4T2GNE6
11088	A0A4T2GNE6	UPI0022B7A9AB	A0A3N5BAA3	A0A4T2GNE6
11089	A0A4T2GNE6	A0A0H2UQU4	A0A3N5BAA3	A0A4T2GNE6
11090	A0A4T2GNE6	UPI000892F368	A0A3N5BAA3	A0A4T2GNE6
11091	A0A4T2GNE6	A0A1E8GQK3	A0A3N5BAA3	A0A4T2GNE6
11092	A0A4T2GNE6	UPI0015579DD9	A0A3N5BAA3	A0A4T2GNE6
11093	A0A4T2GNE6	A0A2A5RM91	A0A3N5BAA3	A0A4T2GNE6
11094	A0A4T2GNE6	A0A5C8K356	A0A3N5BAA3	A0A4T2GNE6
11095	A0A4T2GNE6	A0A7X1Z944	A0A3N5BAA3	A0A4T2GNE6
11096	A0A660VLK4	A0A660VLK4	A0A3N5BAA3	A0A660VLK4
11097	A0A6L9J3X5	A0A6L9J3X5	A0A6L9J3X5	A0A6L9J3X5
11098	A0A7C1JZI8	A0A7C1JZI8	A0A7V6TKG7	A0A7C1JZI8
11099	A0A7C1JZI8	A0A661W1Q4	A0A7V6TKG7	A0A7C1JZI8
11100	A0A7C1JZI8	A0A524JFZ3	A0A7V6TKG7	A0A7C1JZI8
11101	A0A7C1JZI8	A0A1V5PYR3	A0A7V6TKG7	A0A7C1JZI8
11102	A0A7C1JZI8	A0A916BYY2	A0A7V6TKG7	A0A7C1JZI8
11103	A0A7C1JZI8	A0A7C4J7E3	A0A7V6TKG7	A0A7C1JZI8
11104	A0A7V2K856	A0A7V2K856	A0A3N5BAA3	A0A7V2K856
11105	A0A7V2K856	A0A948C6U5	A0A3N5BAA3	A0A7V2K856
11106	UPI000EFB863A	UPI000EFB863A		
11107	UPI000EFB863A	UPI0003790854		
11108	UPI001260F418	UPI001260F418		
11109	UPI001260F418	A0A518HF24		
11110	UPI00195DD3E6	UPI00195DD3E6		
11111	UPI00195DD3E6	UPI0011B450CC		
11112	UPI0019D0FA48	UPI0019D0FA48		
11113	UPI001A4E96EA	UPI001A4E96EA		
11114	UPI001A4E96EA	UPI000D10336F		
11115	UPI001A4E96EA	UPI0019176356		
11116	UPI001A4E96EA	UPI0018D027E0		
11117	UPI001A4E96EA	UPI00046503A4		
11118	UPI001A4E96EA	UPI00048A0579		
11119	A0A947WGK8	A0A947WGK8		
11120	A0A947WGK8	A0A9E2IBG1		
11121	A0A953KU43	A0A953KU43		
11122	A0A954E1N0	A0A954E1N0		
11123	A0A957ICR9	A0A957ICR9		
11124	A0A960WAE4	A0A960WAE4		
11125	A0A960WAE4	A0A3A4R0A5		
11126	A0A970PCV9	A0A970PCV9		
11127	A0A970PCV9	A0A3D0N6V5		
11128	A0A970PCV9	A0A3D5A2L3		
11129	A0A970PCV9	A0A970UZZ2		
11130	A0A970PCV9	A0A847M5K2		
11131	A0A970PCV9	A0A938CK39		
11132	A0A970PCV9	A0A2M7L2Q4		
11133	A0A970PCV9	A0A2M7AEV6		
11134	A0A9D1NPL1	A0A9D1NPL1		
11135	A0A9E1FXK8	A0A9E1FXK8		
11136	A0A9E1FXK8	A0A6N8U4A5		
11137	A0A9E1FXK8	UPI00210CD6FB		
11138	A0A9E1FXK8	UPI000C844BF4		
11139	A0A9E1FXK8	UPI000246DA5B		
11140	A0A9E1FXK8	G1VTJ5		
11141	A0A9E1FXK8	A0A223MT92		
11142	A0A9E1FXK8	A0A3E2VTP5		
11143	A0A9E1FXK8	A0A372SQI4		
11144	A0A9E1FXK8	A0A6N2TAS5		
11145	A0A9E1FXK8	R6UUY4		
11146	A0A9E1FXK8	UPI000E71EEC9		
11147	A0A9E1FXK8	A0A415P901		
11148	A0A9E1FXK8	U5F6E1		
11149	A0A9E1FXK8	UPI0022E2A7DB		
11150	A0A9E1FXK8	E2SJV8		
11151	A0A9E1FXK8	UPI001AFAA2C6		
11152	A0A9E1FXK8	A0A1C6CQA0		
11153	A0A9E1FXK8	A0A4R3TAX8		
11154	A0A9E1FXK8	UPI002109A502		
11155	A0A9E1FXK8	UPI00214972ED		
11156	A0A9E1FXK8	A8R855		
11157	A0A9E1FXK8	UPI0022E32156		
11158	A0A9E1FXK8	A0A6B1RZJ1		
11159	A0A9E1FXK8	R7G7H9		
11160	A0A9E1FXK8	A0A099I3A1		
11161	A0A9E1FXK8	A0A6N4TJA4		
11162	A0A9E1FXK8	UPI001F55FBF7		
11163	A0A9E1FXK8	UPI00189C15DF		
11164	K2A523	K2A523	A0A0D0SI82	K2A523
11165	K2A523	A0A1F5EHM4	A0A0D0SI82	K2A523
11166	K2A523	A0A0G0K4P1	A0A0D0SI82	K2A523
11167	K2A523	A0A1F5DMT8	A0A0D0SI82	K2A523
11168	K2A523	A0A2G9YR51	A0A0D0SI82	K2A523
11169	K2A523	A0A7V3JAP1	A0A0D0SI82	K2A523
11170	K2A523	A0A7V3JAI7	A0A0D0SI82	K2A523
11171	K2A523	A0A7V3P6Z9	A0A0D0SI82	K2A523
11172	K2A523	A0A932XY28	A0A0D0SI82	K2A523
11173	K2A523	A0A955LDP7	A0A0D0SI82	K2A523
11174	K2A523	A0A2M6WY25	A0A0D0SI82	K2A523
11175	Q8EWJ1	Q8EWJ1	V9R837	Q8EWJ1
11176	A0A5D0MIP8	A0A5D0MIP8	A0A3N5BAA3	A0A5D0MIP8
11177	A0A5D0MIP8	A0A9C8HTS8	A0A3N5BAA3	A0A5D0MIP8
11178	A0A5D0MIP8	A0A9D0M5Z3	A0A3N5BAA3	A0A5D0MIP8
11179	A0A7C7D2J4	A0A7C7D2J4	V9R837	A0A7C7D2J4
11180	A0A7C7D2J4	A0A7X8E8N1	V9R837	A0A7C7D2J4
11181	A0A7V1EBT3	A0A7V1EBT3	A0A3N5BAA3	A0A7V1EBT3
11182	A0A7V1EBT3	A0A660TPA4	A0A3N5BAA3	A0A7V1EBT3
11183	A0A7V1EBT3	A0A7C6SAI6	A0A3N5BAA3	A0A7V1EBT3
11184	A0A7V1EBT3	A0A927VTZ3	A0A3N5BAA3	A0A7V1EBT3
11185	A0A7V1EBT3	A0A0S7ZPY0	A0A3N5BAA3	A0A7V1EBT3
11186	A0A7V1EBT3	A0A662D888	A0A3N5BAA3	A0A7V1EBT3
11187	A0A7V1EBT3	A0A660UAY9	A0A3N5BAA3	A0A7V1EBT3
11188	A0A7X7LAQ6	A0A7X7LAQ6	A0A3N5BAA3	A0A7X7LAQ6
11189	A0A7X8ZQV6	A0A7X8ZQV6	A0A7V6BFC3	A0A7X8ZQV6
11190	A0A7X8ZQV6	A0A7X8E466	A0A7V6BFC3	A0A7X8ZQV6
11191	A0A7X8ZQV6	A0A7V6M3I8	A0A7V6BFC3	A0A7X8ZQV6
11192	A0A7X8ZQV6	A0A970LMK4	A0A7V6BFC3	A0A7X8ZQV6
11193	A0A7X8ZQV6	A0A7C6C145	A0A7V6BFC3	A0A7X8ZQV6
11194	A0A7X8ZQV6	A0A970AAJ7	A0A7V6BFC3	A0A7X8ZQV6
11195	A0A7X8ZQV6	A0A7X8HMS6	A0A7V6BFC3	A0A7X8ZQV6
11196	A0A7Y2YVZ4	A0A7Y2YVZ4	A0A0D0SI82	A0A7Y2YVZ4
11197	A0A847Z332	A0A847Z332	A0A3N5BAA3	A0A847Z332
11198	A0A847Z332	A0A7X8KNT5	A0A3N5BAA3	A0A847Z332
11199	UPI001933697E	UPI001933697E		
11200	UPI001933697E	UPI0021C61297		
11201	UPI001933697E	UPI0023F0FBBC		
11202	UPI001933697E	UPI0009320509		
11203	UPI001933697E	UPI000D0B13AD		
11204	UPI001933697E	UPI00223759A3		
11205	UPI001933697E	UPI001CBD6267		
11206	UPI001933697E	UPI0023F3ABCE		
11207	UPI001933697E	C2CHE2		
11208	UPI001933697E	UPI00054E9701		
11209	UPI001933697E	M1ZI07		
11210	UPI001933697E	A0A096BG05		
11211	UPI001933697E	A0A7X8DKS3		
11212	UPI001933697E	A0A942UZ59		
11213	UPI001933697E	A0A847XE30		
11214	UPI001933697E	A0A7V6NN07		
11215	UPI001933697E	UPI002078F735		
11216	UPI001933697E	A0A845QXP8		
11217	UPI001933697E	A0A7C6KAX7		
11218	UPI001933697E	A0A410QHN6		
11219	UPI001933697E	A0A1G4FN38		
11220	UPI001933697E	A0A1H3Q9W6		
11221	UPI001933697E	UPI0010313D31		
11222	UPI001933697E	R1CBE7		
11223	UPI001933697E	A0A7X8I0H8		
11224	UPI001933697E	UPI001EFF9691		
11225	UPI001933697E	A0A942W5J6		
11226	UPI001933697E	UPI00078577D3		
11227	UPI001933697E	UPI00030BA728		
11228	UPI001933697E	UPI001C11440D		
11229	UPI001933697E	A0A943SPS7		
11230	UPI001933697E	A0A133PRL5		
11231	UPI001933697E	UPI00028A234A		
11232	UPI001933697E	A0A6N3C072		
11233	UPI001933697E	A0A1E9AKJ3		
11234	UPI001933697E	UPI0003154B35		
11235	UPI001933697E	A0A1U7LYF0		
11236	UPI001933697E	A0A2X1Y0S3		
11237	UPI001933697E	UPI0023F738CE		
11238	UPI001933697E	UPI0008DA9FB3		
11239	UPI001933697E	A0A134ALB7		
11240	UPI001933697E	UPI00195F9854		
11241	UPI001933697E	UPI000A27265C		
11242	UPI001933697E	UPI0023F8AB34		
11243	UPI001933697E	A0A8T5XPB9		
11244	UPI001933697E	A0A926IIA0		
11245	UPI001933697E	UPI001D025D22		
11246	UPI001933697E	A0A1H2VE93		
11247	UPI001933697E	A0A133N0M4		
11248	UPI001933697E	A6TW19		
11249	UPI001933697E	A0A7C9LPH3		
11250	UPI001933697E	A0A8T5XRC2		
11251	UPI001933697E	A0A233V3A5		
11252	UPI001933697E	UPI00160070C0		
11253	UPI001933697E	UPI00240E93B8		
11254	UPI001933697E	A0A1U7M442		
11255	UPI001933697E	A0A233VCS2		
11256	UPI001933697E	A0A233VJU8		
11257	UPI001933697E	A0A419T9S5		
11258	UPI001933697E	A0A844FE87		
11259	UPI001933697E	A0A233VND8		
11260	UPI001933697E	A0A233VZJ5		
11261	UPI001933697E	F4A1A4		
11262	UPI001933697E	A0A0P8UZE1		
11263	UPI001933697E	A0A7C6WVJ2		
11264	UPI001933697E	UPI002351A73E		
11265	UPI001933697E	UPI00223BDEBF		
11266	UPI001933697E	UPI0005B27342		
11267	UPI001933697E	UPI00084D7838		
11268	UPI001933697E	UPI0009511F1D		
11269	UPI001933697E	A0A7V7BBH6		
11270	UPI001933697E	A0A095XEK0		
11271	UPI001933697E	UPI000C1B5B62		
11272	UPI001933697E	UPI000A9B82B4		
11273	UPI001933697E	C7RG08		
11274	UPI001933697E	UPI001F01B1CC		
11275	UPI001933697E	UPI000672386D		
11276	UPI001933697E	A0A6N2RFD1		
11277	UPI001933697E	UPI0002EC05D7		
11278	UPI001933697E	UPI0023F150DC		
11279	UPI001933697E	UPI0022E5EBB9		
11280	UPI001933697E	C7HS42		
11281	UPI001933697E	UPI001FAE7D40		
11282	UPI001933697E	UPI001E10897A		
11283	UPI001933697E	A0A1E9DCV7		
11284	UPI001933697E	F0GTN9		
11285	UPI001933697E	F0H0K8		
11286	UPI001933697E	UPI000CFA06EC		
11287	UPI001933697E	B6W991		
11288	UPI001933697E	A0A1F0F8K2		
11289	UPI001933697E	UPI00073EA33D		
11290	UPI001933697E	A0A6N7VEA2		
11291	UPI001933697E	A0A2N6UH53		
11292	UPI001933697E	C2BH25		
11293	UPI001933697E	UPI001AE7E325		
11294	UPI001933697E	UPI0023F42383		
11295	UPI001933697E	A0A2I1M8X9		
11296	UPI001933697E	A0A3E2TGF3		
11297	UPI001933697E	UPI00124AC5BE		
11298	UPI001933697E	UPI00031376DA		
11299	UPI001933697E	A0A380WTR9		
11300	UPI001933697E	UPI000C086902		
11301	UPI001933697E	UPI00093F4450		
11302	UPI001933697E	UPI001F170D56		
11303	UPI001933697E	H3NNS4		
11304	UPI001933697E	A0A4R9C1N5		
11305	UPI001933697E	A0A5F0K378		
11306	UPI001933697E	UPI001FD6D18B		
11307	UPI001933697E	UPI00040C049A		
11308	UPI001933697E	A0A137SXY7		
11309	UPI001CCC6AAE	UPI001CCC6AAE		
11310	UPI001F0D8755	UPI001F0D8755		
11311	UPI001F0D8755	UPI001FE7FFDB		
11312	UPI001F0D8755	UPI001F0D949A		
11313	UPI001F0D8755	UPI0013EDEACF		
11314	UPI001F0D8755	UPI002410CB95		
11315	UPI001F0D8755	UPI001475C678		
11316	UPI001F0D8755	UPI001260F388		
11317	A0A1F9XK58	A0A1F9XK58	A0A3N5BAA3	A0A1F9XK58
11318	A0A1F9XK58	A0A947VT17	A0A3N5BAA3	A0A1F9XK58
11319	A0A1F9XK58	A0A1F9WVC4	A0A3N5BAA3	A0A1F9XK58
11320	A0A1F9XK58	A0A1F9X2L9	A0A3N5BAA3	A0A1F9XK58
11321	A0A1F9XK58	A0A948QPC9	A0A3N5BAA3	A0A1F9XK58
11322	A0A1F9XK58	A0A2M7DUK6	A0A3N5BAA3	A0A1F9XK58
