	unclustered	mmseqs_cluster	foldseek_cluster
12481	UPI0024070CA1	UPI0024070CA1	
12482	A0A1H1KWK0	UPI0024070CA1	
12483	UPI002407463B	UPI0024070CA1	
12484	A0A3E1DXR3	UPI0024070CA1	
12485	UPI001C81D242	UPI0024070CA1	
12486	A0A8J7VEM2	UPI0024070CA1	
12487	A0A960RLQ4	UPI0024070CA1	
12488	UPI0022B47B02	UPI0024070CA1	
12489	A0A521SLV6	A0A521SLV6	A0A292IJB5
12490	A0A538NJU4	A0A538NJU4	A0A538NJU4
12491	A0A6L4Z5Z9	A0A6L4Z5Z9	
12492	A0A7V3BP62	A0A7V3BP62	A0A7V3BP62
12493	A0A7V4ARY3	A0A7V4ARY3	A0A6I0EPU6
12494	A0A7V3L232	A0A7V4ARY3	A0A6I0EPU6
12495	A0A3C0CWC0	A0A7V4ARY3	A0A6I0EPU6
12496	A0A832B5T2	A0A7V4ARY3	A0A6I0EPU6
12497	A0A7X9NJ94	A0A7X9NJ94	A0A0D0SI82
12498	A0A3E3E6K5	A0A7X9NJ94	A0A0D0SI82
12499	A0A354LTA5	A0A7X9NJ94	A0A0D0SI82
12500	A0A412JA67	A0A7X9NJ94	A0A0D0SI82
12501	UPI0022E18EF5	A0A7X9NJ94	A0A0D0SI82
12502	A0A6N7VDC4	A0A7X9NJ94	A0A0D0SI82
12503	UPI0022E33AD4	A0A7X9NJ94	A0A0D0SI82
12504	UPI000E53A902	A0A7X9NJ94	A0A0D0SI82
12505	UPI0022DEFB7D	A0A7X9NJ94	A0A0D0SI82
12506	A0A374RVT8	A0A7X9NJ94	A0A0D0SI82
12507	A0A3D4J637	A0A7X9NJ94	A0A0D0SI82
12508	A0A412I1M5	A0A7X9NJ94	A0A0D0SI82
12509	A0A140DTN9	A0A7X9NJ94	A0A0D0SI82
12510	R6ZXJ4	A0A7X9NJ94	A0A0D0SI82
12511	D4JCB6	A0A7X9NJ94	A0A0D0SI82
12512	UPI002355060B	A0A7X9NJ94	A0A0D0SI82
12513	A0A1U7NL00	A0A7X9NJ94	A0A0D0SI82
12514	R9LV13	A0A7X9NJ94	A0A0D0SI82
12515	U2P8S6	A0A7X9NJ94	A0A0D0SI82
12516	A0A1Q9YJJ7	A0A7X9NJ94	A0A0D0SI82
12517	UPI002406A48D	A0A7X9NJ94	A0A0D0SI82
12518	UPI002406C7B8	A0A7X9NJ94	A0A0D0SI82
12519	A0A4R7Z8S2	A0A7X9NJ94	A0A0D0SI82
12520	UPI001E395D50	A0A7X9NJ94	A0A0D0SI82
12521	A0A929L2T3	A0A7X9NJ94	A0A0D0SI82
12522	UPI001E452848	A0A7X9NJ94	A0A0D0SI82
12523	A0A9D2SU65	A0A7X9NJ94	A0A0D0SI82
12524	UPI0009FB61B2	A0A7X9NJ94	A0A0D0SI82
12525	UPI0019607F68	A0A7X9NJ94	A0A0D0SI82
12526	UPI0023541409	A0A7X9NJ94	A0A0D0SI82
12527	UPI001D158AEA	A0A7X9NJ94	A0A0D0SI82
12528	A0A413CZK5	A0A7X9NJ94	A0A0D0SI82
12529	UPI00241CB516	A0A7X9NJ94	A0A0D0SI82
12530	B7CC91	A0A7X9NJ94	A0A0D0SI82
12531	A0A3N0HYA2	A0A7X9NJ94	A0A0D0SI82
12532	A0A7W8D173	A0A7X9NJ94	A0A0D0SI82
12533	A0A380LJ77	A0A7X9NJ94	A0A0D0SI82
12534	A0A4S2F9V8	A0A7X9NJ94	A0A0D0SI82
12535	R5Z9Y4	A0A7X9NJ94	A0A0D0SI82
12536	A0A417CWS4	A0A7X9NJ94	A0A0D0SI82
12537	A0A7W8FVM4	A0A7X9NJ94	A0A0D0SI82
12538	A0A7X2T3A5	A0A7X9NJ94	A0A0D0SI82
12539	A0A1Q9YAB3	A0A7X9NJ94	A0A0D0SI82
12540	UPI000361E2EE	A0A7X9NJ94	A0A0D0SI82
12541	UPI0014304852	A0A7X9NJ94	A0A0D0SI82
12542	A0A832FIT3	A0A832FIT3	A0A7V6BFC3
12543	A0A5K7X6E4	A0A5K7X6E4	A0A7V6BFC3
12544	A0A6I0EPU6	A0A6I0EPU6	A0A6I0EPU6
12545	A0A849ZNK9	A0A6I0EPU6	A0A6I0EPU6
12546	A0A3A4PKX2	A0A6I0EPU6	A0A6I0EPU6
12547	A0A3M1DXR1	A0A6I0EPU6	A0A6I0EPU6
12548	A0A7C2UTF1	A0A7C2UTF1	A0A6I0EPU6
12549	A0A7V4GZX9	A0A7C2UTF1	A0A6I0EPU6
12550	A0A7C5YJW6	A0A7C2UTF1	A0A6I0EPU6
12551	A0A7V5S061	A0A7C2UTF1	A0A6I0EPU6
12552	A0A3M2B7Y5	A0A7C2UTF1	A0A6I0EPU6
12553	A0A915XXA5	A0A7C2UTF1	A0A6I0EPU6
12554	A0A7C2JEJ7	A0A7C2UTF1	A0A6I0EPU6
12555	A0A2H5WWW6	A0A7C2UTF1	A0A6I0EPU6
12556	A0A831XQA4	A0A7C2UTF1	A0A6I0EPU6
12557	A0A7Y5B2S1	A0A7C2UTF1	A0A6I0EPU6
12558	A0A853BCU5	A0A853BCU5	A0A853BCU5
12559	A0A924X4X9	A0A924X4X9	
12560	A0A1F9L9M0	A0A924X4X9	
12561	A0A7W9KQC4	A0A7W9KQC4	A0A7W9KQC4
12562	A0A846U0Z8	A0A846U0Z8	A0A292IJB5
12563	A0A8T7MIA1	A0A8T7MIA1	
12564	A0A936II44	A0A936II44	
12565	A0A953H2P8	A0A953H2P8	
12566	A0A136P066	A0A953H2P8	
12567	A0A959MDT0	A0A953H2P8	
12568	A0A926GXB1	A0A953H2P8	
12569	A0A9E4HEH3	A0A953H2P8	
12570	A0A954YUV7	A0A954YUV7	
12571	A0A956Q644	A0A956Q644	
12572	A0A956THY7	A0A956Q644	
12573	A0A956VG87	A0A956Q644	
12574	A0A958BPB2	A0A958BPB2	
12575	A0A960U094	A0A960U094	
12576	A0A9D8IPZ0	A0A9D8IPZ0	
12577	A0A9E0K1D1	A0A9E0K1D1	
12578	UPI0020114068	A0A9E0K1D1	
12579	UPI00209F3AD5	A0A9E0K1D1	
12580	UPI001B8CC0FD	A0A9E0K1D1	
12581	A0A9E0EMA2	A0A9E0K1D1	
12582	A0A9E4ABZ0	A0A9E4ABZ0	
12583	H5SCR4	H5SCR4	A0A3N5BAA3
12584	A0A7V2E9Z9	H5SCR4	A0A3N5BAA3
12585	A0A538S3I2	H5SCR4	A0A3N5BAA3
12586	A0A7C4VBD8	H5SCR4	A0A3N5BAA3
12587	A0A965E1H8	H5SCR4	A0A3N5BAA3
12588	A0A354GKG7	H5SCR4	A0A3N5BAA3
12589	A0A7V3G094	H5SCR4	A0A3N5BAA3
12590	A0A6C2YSH0	H5SCR4	A0A3N5BAA3
12591	UPI00058B0093	UPI00058B0093	
12592	A0A368YXP0	UPI00058B0093	
12593	A0A4R7YZB6	UPI00058B0093	
12594	A0A1N6W3A5	UPI00058B0093	
12595	M5DWJ0	UPI00058B0093	
12596	A0A424Y8C4	UPI00058B0093	
12597	A0A1E5HV57	UPI00058B0093	
12598	A0A2T5RMB6	UPI00058B0093	
12599	A0A139D8I9	UPI00058B0093	
12600	A0A1I4LX03	UPI00058B0093	
12601	E3DPL1	UPI00058B0093	
12602	A0A4R6LPF3	UPI00058B0093	
12603	UPI001E2F91A1	UPI00058B0093	
12604	UPI001FE1CD5E	UPI00058B0093	
12605	UPI001FB69E12	UPI00058B0093	
12606	E4RJ80	UPI00058B0093	
12607	UPI001F182493	UPI00058B0093	
12608	UPI001FB6DE87	UPI00058B0093	
12609	UPI00216007D9	UPI00058B0093	
12610	A0A1I1EFJ0	A0A1I1EFJ0	A0A3N5BAA3
12611	A0A2E6D4E9	A0A2E6D4E9	A0A2E6D4E9
12612	A0A800G0T4	A0A2E6D4E9	A0A2E6D4E9
12613	A0A2X0Q186	A0A2X0Q186	A0A2X0Q186
12614	A0A959JS60	A0A959JS60	
12615	A0A2T4X6G2	A0A959JS60	
12616	UPI001FDF5E64	A0A959JS60	
12617	A0A968V1H4	A0A959JS60	
12618	A0A2E0VNY5	A0A959JS60	
12619	A0A3M1LP16	A0A959JS60	
12620	A0A5C6RP78	A0A959JS60	
12621	A0A959AZ23	A0A959JS60	
12622	A0A959BUF6	A0A959JS60	
12623	A0A959BY01	A0A959JS60	
12624	A0A959CI97	A0A959JS60	
12625	A0A959DAF8	A0A959JS60	
12626	A0A959G0N8	A0A959JS60	
12627	A0A7Y5R6I6	A0A959JS60	
12628	A0A959GGS2	A0A959JS60	
12629	A0A959GJF9	A0A959JS60	
12630	A0A098S494	A0A959JS60	
12631	A0A959J9J6	A0A959JS60	
12632	A0A959R060	A0A959JS60	
12633	A0A3M1ILJ9	A0A959JS60	
12634	A0A969JF97	A0A959JS60	
12635	A0A3M1ZE74	A0A959JS60	
12636	A0A959E0B2	A0A959JS60	
12637	A0A9D7I901	A0A959JS60	
12638	A0A959JTV7	A0A959JS60	
12639	A0A7Y1V562	A0A959JS60	
12640	A0A959QEX9	A0A959JS60	
12641	A0A959KSF5	A0A959JS60	
12642	A0A2D0N9I0	A0A959JS60	
12643	A0A958WZV8	A0A959JS60	
12644	A0A521V9L7	A0A959JS60	
12645	A0A7V2RP26	A0A959JS60	
12646	A0A915YFL2	A0A959JS60	
12647	A0A6S6TIH5	A0A959JS60	
12648	UPI0006986ECC	A0A959JS60	
12649	A0A846FIS2	A0A959JS60	
12650	J0P3W3	A0A959JS60	
12651	UPI0023494754	A0A959JS60	
12652	H6L919	A0A959JS60	
12653	UPI001EE80329	A0A959JS60	
12654	A0A923PGH7	A0A959JS60	
12655	UPI0016A7E537	A0A959JS60	
12656	A0A840EGL0	A0A959JS60	
12657	A0A4S4NJV4	A0A959JS60	
12658	UPI0021D10BAC	A0A959JS60	
12659	UPI000363A25C	A0A959JS60	
12660	UPI001FE3B172	A0A959JS60	
12661	A0A2G0CKQ2	A0A959JS60	
12662	A0A180EM55	A0A959JS60	
12663	UPI001E38F653	A0A959JS60	
12664	A0A2S6I355	A0A959JS60	
12665	UPI0020C947BB	A0A959JS60	
12666	UPI000E230B38	A0A959JS60	
12667	A0A7H5F1A7	A0A959JS60	
12668	UPI002355D29F	A0A959JS60	
12669	A0A1H9IAW0	A0A959JS60	
12670	A0A5C7FMZ4	A0A959JS60	
12671	F4KVV1	A0A959JS60	
12672	A0A9D7NIV7	A0A959JS60	
12673	A0A960XHB6	A0A960XHB6	
12674	A0A972MYR8	A0A972MYR8	
12675	A0A9E1KVM8	A0A9E1KVM8	
12676	A0A2A4SUS1	A0A9E1KVM8	
12677	A0A946XCZ7	A0A9E1KVM8	
12678	A0A1F6GBR4	A0A9E1KVM8	
12679	A0A1F6GVR5	A0A9E1KVM8	
12680	A0A9E2JC65	A0A9E2JC65	
12681	A0A9E4C7J0	A0A9E4C7J0	
12682	A0A9E5N899	A0A9E5N899	
12683	A0A0S7XQV7	A0A9E5N899	
12684	R5LEG9	R5LEG9	A0A3N5BAA3
12685	R6VAZ2	R5LEG9	A0A3N5BAA3
12686	R5VYR9	R5VYR9	A0A3N5BAA3
12687	A0A9D1MWD3	R5VYR9	A0A3N5BAA3
12688	A0A9D1J8X3	R5VYR9	A0A3N5BAA3
12689	A0A928NAK7	A0A928NAK7	
12690	A0A940BW80	A0A940BW80	
12691	A0A928F2W5	A0A940BW80	
12692	A0A316RQR7	A0A940BW80	
12693	A0A970LWA7	A0A940BW80	
12694	A0A9D2BSU0	A0A940BW80	
12695	A0A9D5PS57	A0A940BW80	
12696	A0A2V2GDV4	A0A940BW80	
12697	A0A9D5SKQ2	A0A940BW80	
12698	A0A928ETB3	A0A940BW80	
12699	A0A3D1VNH7	A0A940BW80	
12700	A0A7C6XQ38	A0A940BW80	
12701	A0A928J146	A0A940BW80	
12702	A0A2V2FES4	A0A940BW80	
12703	A0A972CCQ0	A0A940BW80	
12704	A0A928NZ69	A0A940BW80	
12705	R7EVP6	A0A940BW80	
12706	A0A3D1XB05	A0A940BW80	
12707	A0A928P0T2	A0A940BW80	
12708	A0A928P6P8	A0A940BW80	
12709	A0A357D0X1	A0A940BW80	
12710	A0A2N2BX77	A0A940BW80	
12711	A0A1F8V0N7	A0A940BW80	
12712	A0A3C1K5F1	A0A940BW80	
12713	A0A943XLE3	A0A940BW80	
12714	R6TCB4	A0A940BW80	
12715	A0A928FPE4	A0A940BW80	
12716	A0A949ADH6	A0A949ADH6	
12717	A0A522LQD0	A0A949ADH6	
12718	A0A2H0LP21	A0A949ADH6	
12719	A0A1G1MEJ5	A0A949ADH6	
12720	A0A3D1F9A6	A0A949ADH6	
12721	A0A847FI52	A0A949ADH6	
12722	A0A1V5XH89	A0A949ADH6	
12723	A0A2G9YM74	A0A949ADH6	
12724	A0A419DVD5	A0A949ADH6	
12725	A0A7C4WVW8	A0A949ADH6	
12726	A0A3A4JW27	A0A949ADH6	
12727	A0A7V4X9H2	A0A949ADH6	
12728	A0A1G1PEC2	A0A949ADH6	
12729	A0A948BLM1	A0A949ADH6	
12730	A0A522YJ93	A0A949ADH6	
12731	A0A2G9YN87	A0A949ADH6	
12732	A0A7V3PXA9	A0A949ADH6	
12733	A0A1G1R2W2	A0A949ADH6	
12734	A0A1G1LZY5	A0A949ADH6	
12735	A0A937PHG9	A0A949ADH6	
12736	A0A937WQ03	A0A949ADH6	
12737	A0A356J0C8	A0A949ADH6	
12738	A0A1G1LVB1	A0A949ADH6	
12739	A0A955S6H9	A0A949ADH6	
12740	A0A9D8BIP4	A0A949ADH6	
12741	A0A357BMR6	A0A949ADH6	
12742	A0A1G1N5Y4	A0A949ADH6	
12743	A0A1G1NCE7	A0A949ADH6	
12744	A0A1G1P6R7	A0A949ADH6	
12745	A0A1G1Q3Y9	A0A949ADH6	
12746	A0A9D6K088	A0A949ADH6	
12747	A0A933ELW9	A0A949ADH6	
12748	A0A955LLJ9	A0A949ADH6	
12749	A0A955MDN4	A0A949ADH6	
12750	A0A948CYP1	A0A949ADH6	
12751	A0A955HZS5	A0A955HZS5	
12752	A0A9E2LQ01	A0A955HZS5	
12753	A0A960PB55	A0A960PB55	
12754	A0A9D6CRL7	A0A960PB55	
12755	A0A9D2K521	A0A9D2K521	
12756	A0A9D8PM15	A0A9D8PM15	
12757	UPI001875E61B	UPI001875E61B	
12758	UPI0018E6DD97	UPI0018E6DD97	
12759	UPI001A962FCA	UPI001A962FCA	
12760	A0A2B8JAH1	UPI001A962FCA	
12761	UPI0021D65365	UPI001A962FCA	
12762	T0N644	T0N644	V9R837
12763	A0A351KEC0	T0N644	V9R837
12764	A0A353JY38	T0N644	V9R837
12765	UPI00241DC8E2	T0N644	V9R837
12766	UPI0005EB330E	UPI0005EB330E	
12767	A0A401XLT2	A0A401XLT2	A0A3N5BAA3
12768	A0A369A8R6	A0A401XLT2	A0A3N5BAA3
12769	A0A511W604	A0A511W604	A0A2E6D4E9
12770	A0A6N8HPU4	A0A6N8HPU4	A0A6N8HPU4
12771	A0A6P2AZT5	A0A6P2AZT5	A0A3N5BAA3
12772	A0A7C5ZNQ8	A0A7C5ZNQ8	A0A3N5BAA3
12773	A0A7V3MAX7	A0A7V3MAX7	A0A1T5EPH1
12774	A0A2H0KQZ6	A0A2H0KQZ6	A0A7V6BFC3
12775	A0A2M7IFQ1	A0A2H0KQZ6	A0A7V6BFC3
12776	A0A2H0WYJ7	A0A2H0KQZ6	A0A7V6BFC3
12777	A0A2S3U1A7	A0A2S3U1A7	A0A2S3U1A7
12778	A0A354SKZ0	A0A354SKZ0	A0A1T5EPH1
12779	A0A3A0GC09	A0A3A0GC09	A0A6I0EPU6
12780	A0A3N5Z9W8	A0A3N5Z9W8	A0A3D4AXD9
12781	A0A923CTE9	A0A3N5Z9W8	A0A3D4AXD9
12782	A0A3A4RVC9	A0A3N5Z9W8	A0A3D4AXD9
12783	UPI001C033431	UPI001C033431	
12784	UPI001E32889C	UPI001E32889C	
12785	UPI002103B1C5	UPI001E32889C	
12786	UPI000AF0B221	UPI001E32889C	
12787	UPI001FDF33FD	UPI001E32889C	
12788	UPI0022CFA911	UPI001E32889C	
12789	UPI0004065CD4	UPI001E32889C	
12790	UPI0022D6F3B3	UPI001E32889C	
12791	UPI0022D951C4	UPI001E32889C	
12792	UPI001F4A1109	UPI001E32889C	
12793	UPI001FE03276	UPI001E32889C	
12794	UPI00046D769D	UPI001E32889C	
12795	UPI002105499E	UPI001E32889C	
12796	UPI0022B7E1F5	UPI001E32889C	
12797	UPI0019642C9C	UPI001E32889C	
12798	UPI001D138878	UPI001E32889C	
12799	UPI00041ACAF3	UPI001E32889C	
12800	UPI001E61AFD5	UPI001E32889C	
12801	UPI0022B8BEC2	UPI001E32889C	
12802	UPI00195CD15F	UPI001E32889C	
12803	UPI00135C1382	UPI001E32889C	
12804	UPI001958DCE5	UPI001E32889C	
12805	UPI0015C55346	UPI001E32889C	
12806	UPI001667DCC6	UPI001E32889C	
12807	UPI002235F685	UPI001E32889C	
12808	UPI0021F6C2AA	UPI001E32889C	
12809	UPI000D59EC52	UPI001E32889C	
12810	UPI00117823E9	UPI001E32889C	
12811	UPI0011C948D6	UPI001E32889C	
12812	UPI0005BE5071	UPI001E32889C	
12813	UPI001C57104B	UPI001E32889C	
12814	UPI0013A69433	UPI001E32889C	
12815	UPI0023687BF1	UPI001E32889C	
12816	UPI00196B248C	UPI001E32889C	
12817	UPI00196B49FF	UPI001E32889C	
12818	A0A960B5E7	UPI001E32889C	
12819	UPI000D687A73	UPI001E32889C	
12820	UPI000D0F10F6	UPI001E32889C	
12821	UPI0021C65F5E	UPI001E32889C	
12822	UPI00129727EB	UPI001E32889C	
12823	UPI000C6FE637	UPI001E32889C	
12824	UPI00188DD501	UPI001E32889C	
12825	UPI00155559BE	UPI001E32889C	
12826	UPI0024332C9F	UPI001E32889C	
12827	UPI00056CE5A5	UPI001E32889C	
12828	UPI00236711C3	UPI001E32889C	
12829	UPI001FD8DC23	UPI001E32889C	
12830	UPI001FE257D3	UPI001E32889C	
12831	UPI00030B905D	UPI001E32889C	
12832	UPI00066EF000	UPI001E32889C	
12833	UPI000B775304	UPI001E32889C	
12834	UPI001892C930	UPI001E32889C	
12835	UPI001C535D6F	UPI001E32889C	
12836	UPI001CD8483A	UPI001E32889C	
12837	UPI001F18C6B2	UPI001E32889C	
12838	UPI0021183B40	UPI001E32889C	
12839	UPI0022B95F3D	UPI001E32889C	
12840	UPI0004144FA4	UPI001E32889C	
12841	UPI0011EDE791	UPI001E32889C	
12842	UPI0019585352	UPI001E32889C	
12843	UPI001CD1206E	UPI001E32889C	
12844	UPI001CD876F6	UPI001E32889C	
12845	UPI001D0DF1C8	UPI001E32889C	
12846	UPI001E4F4BDF	UPI001E32889C	
12847	UPI001F200CD1	UPI001E32889C	
12848	UPI0021E8362E	UPI001E32889C	
12849	UPI0022306F33	UPI001E32889C	
12850	UPI00066B5303	UPI001E32889C	
12851	UPI000B7E7F53	UPI001E32889C	
12852	UPI000C25C2BD	UPI001E32889C	
12853	UPI000FDA2A2A	UPI001E32889C	
12854	UPI00177E3279	UPI001E32889C	
12855	UPI00193C7AB5	UPI001E32889C	
12856	UPI001D0DFC34	UPI001E32889C	
12857	UPI00214B9762	UPI001E32889C	
12858	UPI0023F92DE7	UPI001E32889C	
12859	UPI000859C52E	UPI001E32889C	
12860	UPI000CA04C39	UPI001E32889C	
12861	UPI000F772596	UPI001E32889C	
12862	UPI001CD14202	UPI001E32889C	
12863	UPI001CD907A3	UPI001E32889C	
12864	UPI001D0E3BC8	UPI001E32889C	
12865	UPI0020CE8673	UPI001E32889C	
12866	UPI000B8052DF	UPI001E32889C	
12867	UPI0015C111CC	UPI001E32889C	
12868	UPI002011CA56	UPI001E32889C	
12869	UPI0020B1AA75	UPI001E32889C	
12870	UPI00223EE403	UPI001E32889C	
12871	UPI0022BA0AF6	UPI001E32889C	
12872	UPI00041E9FEF	UPI001E32889C	
12873	UPI0004B59EDE	UPI001E32889C	
12874	UPI00066B9CC6	UPI001E32889C	
12875	UPI0009BACA6E	UPI001E32889C	
12876	UPI000B806437	UPI001E32889C	
12877	UPI000D04B9F0	UPI001E32889C	
12878	UPI000EF616C5	UPI001E32889C	
12879	UPI001AA08229	UPI001E32889C	
12880	UPI001C949B9A	UPI001E32889C	
12881	UPI001FB8D710	UPI001E32889C	
12882	UPI001FE69E13	UPI001E32889C	
12883	UPI002097B7CF	UPI001E32889C	
12884	UPI002161E392	UPI001E32889C	
12885	UPI000CE39F73	UPI001E32889C	
12886	UPI001B86D764	UPI001E32889C	
12887	UPI001E5017DE	UPI001E32889C	
12888	UPI001F5E9776	UPI001E32889C	
12889	UPI001FB8DE18	UPI001E32889C	
12890	UPI00203D1A38	UPI001E32889C	
12891	UPI00210425FB	UPI001E32889C	
12892	UPI0022AC313E	UPI001E32889C	
12893	UPI0023DB0B91	UPI001E32889C	
12894	UPI00066BFC1A	UPI001E32889C	
12895	UPI000B810C3D	UPI001E32889C	
12896	UPI000CE42B55	UPI001E32889C	
12897	UPI000F8CFAE9	UPI001E32889C	
12898	UPI00166E3470	UPI001E32889C	
12899	UPI00174744AD	UPI001E32889C	
12900	UPI001910D558	UPI001E32889C	
12901	UPI001D0F48E6	UPI001E32889C	
12902	UPI001EDF6730	UPI001E32889C	
12903	UPI001F19C693	UPI001E32889C	
12904	UPI001F216D71	UPI001E32889C	
12905	UPI001F50236E	UPI001E32889C	
12906	UPI001FDF217D	UPI001E32889C	
12907	UPI002416D2FE	UPI001E32889C	
12908	UPI00244D6EEB	UPI001E32889C	
12909	UPI00191F2FA2	UPI001E32889C	
12910	UPI001E34D38C	UPI001E32889C	
12911	UPI0021043458	UPI001E32889C	
12912	UPI0021DB39FE	UPI001E32889C	
12913	UPI00234C103F	UPI001E32889C	
12914	UPI001011C7DF	UPI001E32889C	
12915	UPI00109E0C56	UPI001E32889C	
12916	UPI0012B89FFD	UPI001E32889C	
12917	UPI00197D4DEF	UPI001E32889C	
12918	UPI001C541DB5	UPI001E32889C	
12919	UPI001C8919DC	UPI001E32889C	
12920	UPI001E464A99	UPI001E32889C	
12921	UPI001FF64902	UPI001E32889C	
12922	UPI000A06E976	UPI001E32889C	
12923	UPI000B82408A	UPI001E32889C	
12924	UPI00141E6B50	UPI001E32889C	
12925	UPI001C5420A7	UPI001E32889C	
12926	UPI001FEDFE10	UPI001E32889C	
12927	UPI00211CF364	UPI001E32889C	
12928	UPI000736D4A5	UPI001E32889C	
12929	UPI000F791094	UPI001E32889C	
12930	UPI00157C14F3	UPI001E32889C	
12931	UPI001780B7C8	UPI001E32889C	
12932	UPI001AEFE712	UPI001E32889C	
12933	UPI001E655B4C	UPI001E32889C	
12934	UPI00211D014B	UPI001E32889C	
12935	UPI0002003C02	UPI001E32889C	
12936	UPI0010130E97	UPI001E32889C	
12937	UPI001B346683	UPI001E32889C	
12938	UPI001EF60B66	UPI001E32889C	
12939	UPI001F053CD9	UPI001E32889C	
12940	UPI001F3616A8	UPI001E32889C	
12941	UPI0011CBC8A2	UPI001E32889C	
12942	UPI0013EB3199	UPI001E32889C	
12943	UPI00157D91A5	UPI001E32889C	
12944	UPI001B34A49B	UPI001E32889C	
12945	UPI001C545D09	UPI001E32889C	
12946	UPI001F362507	UPI001E32889C	
12947	UPI0020C85768	UPI001E32889C	
12948	UPI001952A4E5	UPI001E32889C	
12949	UPI001B34A815	UPI001E32889C	
12950	UPI001D16A470	UPI001E32889C	
12951	UPI001FC9EFEC	UPI001E32889C	
12952	UPI0022AFC2E3	UPI001E32889C	
12953	UPI002357165F	UPI001E32889C	
12954	UPI0023EE4AF6	UPI001E32889C	
12955	UPI00040FC610	UPI001E32889C	
12956	UPI001C54BB2D	UPI001E32889C	
12957	UPI001EF65DAF	UPI001E32889C	
12958	UPI0020278A48	UPI001E32889C	
12959	UPI002242CB18	UPI001E32889C	
12960	UPI0003F6C90A	UPI001E32889C	
12961	UPI0006605621	UPI001E32889C	
12962	UPI000AFFA5B9	UPI001E32889C	
12963	UPI00145FD13B	UPI001E32889C	
12964	UPI001915DE65	UPI001E32889C	
12965	UPI001C858BD6	UPI001E32889C	
12966	UPI001EF665C3	UPI001E32889C	
12967	UPI001F621418	UPI001E32889C	
12968	UPI0022A7D178	UPI001E32889C	
12969	UPI00036F7570	UPI001E32889C	
12970	UPI00054EF30B	UPI001E32889C	
12971	UPI00058D4200	UPI001E32889C	
12972	UPI0012E19F4A	UPI001E32889C	
12973	UPI00130E0006	UPI001E32889C	
12974	UPI001AAE6612	UPI001E32889C	
12975	UPI001BCFA345	UPI001E32889C	
12976	UPI002027E343	UPI001E32889C	
12977	UPI0020A5AF2F	UPI001E32889C	
12978	UPI002111B09D	UPI001E32889C	
12979	UPI0022A7DF4D	UPI001E32889C	
12980	UPI0023A96370	UPI001E32889C	
12981	UPI00082AF747	UPI001E32889C	
12982	UPI0012E1A046	UPI001E32889C	
12983	UPI001941CE3E	UPI001E32889C	
12984	UPI001AAEB98D	UPI001E32889C	
12985	UPI001B3576F5	UPI001E32889C	
12986	UPI001C0A181F	UPI001E32889C	
12987	UPI001E414182	UPI001E32889C	
12988	UPI001F063DB6	UPI001E32889C	
12989	UPI001FFCB343	UPI001E32889C	
12990	UPI000487936F	UPI001E32889C	
12991	UPI00066D8002	UPI001E32889C	
12992	UPI00119917BE	UPI001E32889C	
12993	UPI0012E1DA9E	UPI001E32889C	
12994	UPI0015CB9C40	UPI001E32889C	
12995	UPI00188EA245	UPI001E32889C	
12996	UPI00196AF07C	UPI001E32889C	
12997	UPI001C71E727	UPI001E32889C	
12998	UPI001F159EFC	UPI001E32889C	
12999	UPI001F1E07B0	UPI001E32889C	
13000	UPI0021ABC4AF	UPI001E32889C	
13001	UPI000567D964	UPI001E32889C	
13002	UPI00096EC74B	UPI001E32889C	
13003	UPI0012446BDE	UPI001E32889C	
13004	UPI001C636C59	UPI001E32889C	
13005	UPI001FE93D32	UPI001E32889C	
13006	UPI0020A5EA34	UPI001E32889C	
13007	UPI002105C59B	UPI001E32889C	
13008	UPI0023AA025C	UPI001E32889C	
13009	UPI000317B93A	UPI001E32889C	
13010	UPI0010A251A8	UPI001E32889C	
13011	UPI0011DFE4C2	UPI001E32889C	
13012	UPI0015E67F1E	UPI001E32889C	
13013	UPI0019821988	UPI001E32889C	
13014	UPI001C862881	UPI001E32889C	
13015	UPI001FE94418	UPI001E32889C	
13016	UPI00203E8B45	UPI001E32889C	
13017	UPI002105CD95	UPI001E32889C	
13018	UPI002152ED70	UPI001E32889C	
13019	UPI0022B8011A	UPI001E32889C	
13020	UPI0023EF31A8	UPI001E32889C	
13021	UPI000318836A	UPI001E32889C	
13022	UPI00076D395C	UPI001E32889C	
13023	UPI000D0FC39F	UPI001E32889C	
13024	UPI000F099C2A	UPI001E32889C	
13025	UPI001C728F3F	UPI001E32889C	
13026	UPI0003B6D197	UPI001E32889C	
13027	UPI00073F7CAF	UPI001E32889C	
13028	UPI0008315A36	UPI001E32889C	
13029	UPI00189070FE	UPI001E32889C	
13030	UPI001A9535DC	UPI001E32889C	
13031	UPI001F4C6CEF	UPI001E32889C	
13032	UPI001FA7510C	UPI001E32889C	
13033	UPI0020059093	UPI001E32889C	
13034	UPI002016F4D6	UPI001E32889C	
13035	UPI0020921965	UPI001E32889C	
13036	UPI000366F4F1	UPI001E32889C	
13037	UPI000B5AC2D8	UPI001E32889C	
13038	UPI000D38E526	UPI001E32889C	
13039	UPI00119D4A3E	UPI001E32889C	
13040	UPI001BB1B583	UPI001E32889C	
13041	UPI001F4C7809	UPI001E32889C	
13042	UPI00201794ED	UPI001E32889C	
13043	UPI000B5ACE5F	UPI001E32889C	
13044	UPI0010A78C19	UPI001E32889C	
13045	UPI001424080D	UPI001E32889C	
