	mmseqs_cluster	unclustered	foldseek_cluster	mmseqs_unclustered
20070	A0A7W1YMR5	A0A4Q3W304	A0A7C1D5R2	A0A7W1YMR5
20071	A0A7W1YMR5	A0A939KFH2	A0A7C1D5R2	A0A7W1YMR5
20072	A0A7W1YMR5	A0A7X6S7S2	A0A7C1D5R2	A0A7W1YMR5
20073	A0A7W1YMR5	A0A2H0R1I4	A0A7C1D5R2	A0A7W1YMR5
20074	A0A7W1YMR5	A0A522W5A7	A0A7C1D5R2	A0A7W1YMR5
20075	A0A7W1YMR5	A0A0G0VCU7	A0A7C1D5R2	A0A7W1YMR5
20076	A0A7W1YMR5	A0A7K0NY36	A0A7C1D5R2	A0A7W1YMR5
20077	A0A7W1YMR5	A0A7C0YP53	A0A7C1D5R2	A0A7W1YMR5
20078	A0A7W1YMR5	A0A2M8LDG5	A0A7C1D5R2	A0A7W1YMR5
20079	A0A7W1YMR5	UPI00101C5ACF	A0A7C1D5R2	A0A7W1YMR5
20080	A0A7W1YMR5	A0A947QU91	A0A7C1D5R2	A0A7W1YMR5
20081	A0A7W1YMR5	A0A947UG84	A0A7C1D5R2	A0A7W1YMR5
20082	A0A7W1YMR5	UPI00126670CA	A0A7C1D5R2	A0A7W1YMR5
20083	A0A7W1YMR5	A0A957IG45	A0A7C1D5R2	A0A7W1YMR5
20084	A0A7W1YMR5	A0A957CQ34	A0A7C1D5R2	A0A7W1YMR5
20085	A0A7W1YMR5	A0A8T3MVL0	A0A7C1D5R2	A0A7W1YMR5
20086	A0A7W1YMR5	A0A948CW62	A0A7C1D5R2	A0A7W1YMR5
20087	A0A7W1YMR5	A0A3N5QS26	A0A7C1D5R2	A0A7W1YMR5
20088	A0A7W1YMR5	A0A1F9QMP6	A0A7C1D5R2	A0A7W1YMR5
20089	A0A7W1YMR5	A0A935Y8R0	A0A7C1D5R2	A0A7W1YMR5
20090	A0A7W1YMR5	UPI00226C78B5	A0A7C1D5R2	A0A7W1YMR5
20091	A0A7W1YMR5	A0A7K1BBT8	A0A7C1D5R2	A0A7W1YMR5
20092	A0A7W1YMR5	A0A2A5AN76	A0A7C1D5R2	A0A7W1YMR5
20093	A0A7W1YMR5	A0A948QI58	A0A7C1D5R2	A0A7W1YMR5
20094	A0A7W1YMR5	A0A948G8P3	A0A7C1D5R2	A0A7W1YMR5
20095	A0A7W1YMR5	A0A2H0N4Z3	A0A7C1D5R2	A0A7W1YMR5
20096	A0A7W1YMR5	A0A948Z6A2	A0A7C1D5R2	A0A7W1YMR5
20097	A0A7W1YMR5	UPI0021048332	A0A7C1D5R2	A0A7W1YMR5
20098	A0A7W1YMR5	A0A7T6ZDI4	A0A7C1D5R2	A0A7W1YMR5
20099	A0A7W1YMR5	UPI00195AB6BA	A0A7C1D5R2	A0A7W1YMR5
20100	A0A7W9UL22	A0A7W9UL22	A0A7W9UL22	A0A7W9UL22
20101	A0A7Y0L7A9	A0A7Y0L7A9	A0A380P0W0	A0A7Y0L7A9
20102	A0A852ZP45	A0A852ZP45	A0A852UB62	A0A852ZP45
20103	A0A852ZP45	A0A7Y9I8T6	A0A852UB62	A0A852ZP45
20104	A0A852ZP45	A0A7W9Q691	A0A852UB62	A0A852ZP45
20105	A0A852ZP45	A0A1A9CVB1	A0A852UB62	A0A852ZP45
20106	A0A852ZP45	A0A1I6ZDS0	A0A852UB62	A0A852ZP45
20107	A0A852ZP45	A0A212RTP1	A0A852UB62	A0A852ZP45
20108	A0A852ZP45	A0A841DGX4	A0A852UB62	A0A852ZP45
20109	A0A852ZP45	A0A1C5BGB8	A0A852UB62	A0A852ZP45
20110	A0A852ZP45	A0A7Y9GQB7	A0A852UB62	A0A852ZP45
20111	A0A852ZP45	A0A4Q8AG28	A0A852UB62	A0A852ZP45
20112	A0A8J7WP08	A0A8J7WP08		
20113	A0A517U0N1	A0A517U0N1	A0A1V5Q4F1	A0A517U0N1
20114	A0A660PET9	A0A660PET9	A0A2H5WHN6	A0A660PET9
20115	A0A6M5FDR8	A0A6M5FDR8	A0A6M5FDR8	A0A6M5FDR8
20116	A0A6N4RA26	A0A6N4RA26	A0A7C0UC19	A0A6N4RA26
20117	A0A7C5W3S3	A0A7C5W3S3	A0A7C1D5R2	A0A7C5W3S3
20118	A0A7C5W3S3	A0A7V5P3H7	A0A7C1D5R2	A0A7C5W3S3
20119	A0A7C6WA57	A0A7C6WA57	A0A7C1D5R2	A0A7C6WA57
20120	A0A7C6WA57	A0A1C5ZBZ7	A0A7C1D5R2	A0A7C6WA57
20121	A0A7C6WA57	A0A3P1S6Q2	A0A7C1D5R2	A0A7C6WA57
20122	A0A7C6WA57	A0A858QPY1	A0A7C1D5R2	A0A7C6WA57
20123	A0A7C6WA57	A0A5N1G7B7	A0A7C1D5R2	A0A7C6WA57
20124	A0A7C6WA57	UPI0001F86302	A0A7C1D5R2	A0A7C6WA57
20125	A0A7C6WA57	UPI00189CA6CF	A0A7C1D5R2	A0A7C6WA57
20126	A0A7C6WA57	UPI001867E019	A0A7C1D5R2	A0A7C6WA57
20127	A0A7C6WA57	UPI0012F2730E	A0A7C1D5R2	A0A7C6WA57
20128	A0A7C6WA57	UPI0013878C0B	A0A7C1D5R2	A0A7C6WA57
20129	A0A7C6WA57	UPI00145338EC	A0A7C1D5R2	A0A7C6WA57
20130	A0A7C6WA57	UPI001CF40DD8	A0A7C1D5R2	A0A7C6WA57
20131	A0A7C6WA57	UPI0008244D74	A0A7C1D5R2	A0A7C6WA57
20132	A0A7C6WA57	UPI001FAA5F1B	A0A7C1D5R2	A0A7C6WA57
20133	A0A7C6WA57	UPI001FAA7820	A0A7C1D5R2	A0A7C6WA57
20134	A0A7C6WA57	A0A5Q2S0G1	A0A7C1D5R2	A0A7C6WA57
20135	A0A7C6WA57	UPI0013DAEBEB	A0A7C1D5R2	A0A7C6WA57
20136	A0A7C6WA57	A0A5Q2S2D9	A0A7C1D5R2	A0A7C6WA57
20137	A0A7C6WA57	UPI000F6F22D2	A0A7C1D5R2	A0A7C6WA57
20138	A0A7C6WA57	A0A5Q2S5P5	A0A7C1D5R2	A0A7C6WA57
20139	A0A7C6WA57	UPI001C4AA4B2	A0A7C1D5R2	A0A7C6WA57
20140	A0A7C6WA57	UPI0010D4E306	A0A7C1D5R2	A0A7C6WA57
20141	A0A7C6WA57	UPI001C4CC120	A0A7C1D5R2	A0A7C6WA57
20142	A0A7C6WA57	UPI000806F7AD	A0A7C1D5R2	A0A7C6WA57
20143	A0A7C6WA57	UPI001CF5BAEE	A0A7C1D5R2	A0A7C6WA57
20144	A0A7C6WA57	UPI0006501245	A0A7C1D5R2	A0A7C6WA57
20145	A0A7C6WA57	UPI000DFCE9C9	A0A7C1D5R2	A0A7C6WA57
20146	A0A7C6WA57	UPI001143FB14	A0A7C1D5R2	A0A7C6WA57
20147	A0A7C6WA57	UPI001331A5C3	A0A7C1D5R2	A0A7C6WA57
20148	A0A7C6WA57	A0A5S4TSA7	A0A7C1D5R2	A0A7C6WA57
20149	A0A7C6WA57	UPI001F144ACD	A0A7C1D5R2	A0A7C6WA57
20150	A0A7C6WA57	UPI0010CAC091	A0A7C1D5R2	A0A7C6WA57
20151	A0A7C6WA57	UPI0013FD6D07	A0A7C1D5R2	A0A7C6WA57
20152	A0A7C6WA57	A0A6H2KKE7	A0A7C1D5R2	A0A7C6WA57
20153	A0A7C6WA57	UPI0010CAC1D3	A0A7C1D5R2	A0A7C6WA57
20154	A0A7C6WA57	UPI001CF35DAC	A0A7C1D5R2	A0A7C6WA57
20155	A0A7C6WA57	UPI001CF371AF	A0A7C1D5R2	A0A7C6WA57
20156	A0A7C6WA57	UPI001E32D1BD	A0A7C1D5R2	A0A7C6WA57
20157	A0A7C6WA57	UPI0020018841	A0A7C1D5R2	A0A7C6WA57
20158	A0A7C6WA57	UPI000E3DB88C	A0A7C1D5R2	A0A7C6WA57
20159	A0A7C6WA57	UPI001E5952D1	A0A7C1D5R2	A0A7C6WA57
20160	A0A7C6WA57	UPI0020C0E824	A0A7C1D5R2	A0A7C6WA57
20161	A0A7C6WA57	UPI00066E0C51	A0A7C1D5R2	A0A7C6WA57
20162	A0A7C6WA57	UPI0020BF2145	A0A7C1D5R2	A0A7C6WA57
20163	A0A7C6WA57	A0A6D2LFD0	A0A7C1D5R2	A0A7C6WA57
20164	A0A7C6WA57	UPI0002BBB288	A0A7C1D5R2	A0A7C6WA57
20165	A0A7C6WA57	UPI002000FA4E	A0A7C1D5R2	A0A7C6WA57
20166	A0A7C6WA57	A0A413KM03	A0A7C1D5R2	A0A7C6WA57
20167	A0A7C6WA57	UPI0005BDCFF4	A0A7C1D5R2	A0A7C6WA57
20168	A0A7C6WA57	UPI0018E16979	A0A7C1D5R2	A0A7C6WA57
20169	A0A7C6WA57	UPI0019574591	A0A7C1D5R2	A0A7C6WA57
20170	A0A7C6WA57	UPI002103D04E	A0A7C1D5R2	A0A7C6WA57
20171	A0A7C6WA57	A0A2J9X6F7	A0A7C1D5R2	A0A7C6WA57
20172	A0A7C6WA57	G5K4S6	A0A7C1D5R2	A0A7C6WA57
20173	A0A7C6WA57	UPI00065F9E10	A0A7C1D5R2	A0A7C6WA57
20174	A0A7C6WA57	F1Z023	A0A7C1D5R2	A0A7C6WA57
20175	A0A7C6WA57	UPI0013EE11AD	A0A7C1D5R2	A0A7C6WA57
20176	A0A7C6WA57	A0A380MGU3	A0A7C1D5R2	A0A7C6WA57
20177	A0A7C6WA57	UPI0005B744FA	A0A7C1D5R2	A0A7C6WA57
20178	A0A7C6WA57	UPI00061BA9A4	A0A7C1D5R2	A0A7C6WA57
20179	A0A7C6WA57	UPI00193974AB	A0A7C1D5R2	A0A7C6WA57
20180	A0A7C6WA57	UPI00198080C9	A0A7C1D5R2	A0A7C6WA57
20181	A0A7C6WA57	UPI001E2D2900	A0A7C1D5R2	A0A7C6WA57
20182	A0A7C6WA57	UPI001FF596F2	A0A7C1D5R2	A0A7C6WA57
20183	A0A7C6WA57	X8H8W4	A0A7C1D5R2	A0A7C6WA57
20184	A0A7C6WA57	A0A398C8D5	A0A7C1D5R2	A0A7C6WA57
20185	A0A7C6WA57	A0A3E5D1T5	A0A7C1D5R2	A0A7C6WA57
20186	A0A7C6WA57	UPI0005B77CF8	A0A7C1D5R2	A0A7C6WA57
20187	A0A7C6WA57	UPI00065FBD5E	A0A7C1D5R2	A0A7C6WA57
20188	A0A7C6WA57	UPI00066C7363	A0A7C1D5R2	A0A7C6WA57
20189	A0A7C6WA57	UPI00090BC8EA	A0A7C1D5R2	A0A7C6WA57
20190	A0A7C6WA57	UPI001E575754	A0A7C1D5R2	A0A7C6WA57
20191	A0A7C6WA57	UPI001939C043	A0A7C1D5R2	A0A7C6WA57
20192	A0A7C6WA57	UPI001E658D87	A0A7C1D5R2	A0A7C6WA57
20193	A0A7C6WA57	UPI00066AEBF9	A0A7C1D5R2	A0A7C6WA57
20194	A0A7C6WA57	UPI0008A14995	A0A7C1D5R2	A0A7C6WA57
20195	A0A7C6WA57	UPI002001B5DF	A0A7C1D5R2	A0A7C6WA57
20196	A0A7C6WA57	UPI0002EBFCFB	A0A7C1D5R2	A0A7C6WA57
20197	A0A7C6WA57	UPI000DF9E4D4	A0A7C1D5R2	A0A7C6WA57
20198	A0A7C6WA57	UPI0013F5D52B	A0A7C1D5R2	A0A7C6WA57
20199	A0A7C6WA57	UPI001E2D9F58	A0A7C1D5R2	A0A7C6WA57
20200	A0A7C6WA57	UPI000F66976D	A0A7C1D5R2	A0A7C6WA57
20201	A0A7C6WA57	UPI0013F5F050	A0A7C1D5R2	A0A7C6WA57
20202	A0A7C6WA57	UPI0013F64E1F	A0A7C1D5R2	A0A7C6WA57
20203	A0A7C6WA57	UPI00195EED89	A0A7C1D5R2	A0A7C6WA57
20204	A0A7C6WA57	UPI001E288045	A0A7C1D5R2	A0A7C6WA57
20205	A0A7C6WA57	UPI001FF64694	A0A7C1D5R2	A0A7C6WA57
20206	A0A7C6WA57	UPI0005B8A807	A0A7C1D5R2	A0A7C6WA57
20207	A0A7C6WA57	UPI00066CD50F	A0A7C1D5R2	A0A7C6WA57
20208	A0A7C6WA57	UPI0012B07A1B	A0A7C1D5R2	A0A7C6WA57
20209	A0A7C6WA57	UPI0013F64EAE	A0A7C1D5R2	A0A7C6WA57
20210	A0A7C6WA57	UPI00200122D5	A0A7C1D5R2	A0A7C6WA57
20211	A0A7C6WA57	UPI0005B8E01D	A0A7C1D5R2	A0A7C6WA57
20212	A0A7C6WA57	UPI001E2B2204	A0A7C1D5R2	A0A7C6WA57
20213	A0A7C6WA57	UPI001FF31D82	A0A7C1D5R2	A0A7C6WA57
20214	A0A7C6WA57	UPI00038759D4	A0A7C1D5R2	A0A7C6WA57
20215	A0A7C6WA57	UPI0005B93EB5	A0A7C1D5R2	A0A7C6WA57
20216	A0A7C6WA57	UPI00193A7EE2	A0A7C1D5R2	A0A7C6WA57
20217	A0A7C6WA57	A0A372KMC8	A0A7C1D5R2	A0A7C6WA57
20218	A0A7C6WA57	UPI000D047CA5	A0A7C1D5R2	A0A7C6WA57
20219	A0A7C6WA57	UPI0012390DA6	A0A7C1D5R2	A0A7C6WA57
20220	A0A7C6WA57	UPI00193A834D	A0A7C1D5R2	A0A7C6WA57
20221	A0A7C6WA57	UPI0022ABC039	A0A7C1D5R2	A0A7C6WA57
20222	A0A7C6WA57	UPI000FF3D06B	A0A7C1D5R2	A0A7C6WA57
20223	A0A7C6WA57	UPI001BB5D1F5	A0A7C1D5R2	A0A7C6WA57
20224	A0A7C6WA57	UPI0021F84FD8	A0A7C1D5R2	A0A7C6WA57
20225	A0A7C6WA57	UPI000DA28CFB	A0A7C1D5R2	A0A7C6WA57
20226	A0A7C6WA57	UPI001FF3C183	A0A7C1D5R2	A0A7C6WA57
20227	A0A7C6WA57	UPI00066D0389	A0A7C1D5R2	A0A7C6WA57
20228	A0A7C6WA57	UPI000C7C966D	A0A7C1D5R2	A0A7C6WA57
20229	A0A7C6WA57	UPI000DA32DF2	A0A7C1D5R2	A0A7C6WA57
20230	A0A7C6WA57	UPI00124C0771	A0A7C1D5R2	A0A7C6WA57
20231	A0A7C6WA57	UPI0021F85E97	A0A7C1D5R2	A0A7C6WA57
20232	A0A7C6WA57	A0A7G9AZ50	A0A7C1D5R2	A0A7C6WA57
20233	A0A7C6WA57	UPI0005BA17DD	A0A7C1D5R2	A0A7C6WA57
20234	A0A7C6WA57	UPI0006202B4A	A0A7C1D5R2	A0A7C6WA57
20235	A0A7C6WA57	UPI001E4496B7	A0A7C1D5R2	A0A7C6WA57
20236	A0A7C6WA57	UPI001321B640	A0A7C1D5R2	A0A7C6WA57
20237	A0A7C6WA57	UPI000E3C4D44	A0A7C1D5R2	A0A7C6WA57
20238	A0A7C6WA57	UPI001FF42667	A0A7C1D5R2	A0A7C6WA57
20239	A0A7C6WA57	UPI000789AF25	A0A7C1D5R2	A0A7C6WA57
20240	A0A7C6WA57	UPI001FF47259	A0A7C1D5R2	A0A7C6WA57
20241	A0A7C6WA57	A0A930WF07	A0A7C1D5R2	A0A7C6WA57
20242	A0A7C6WA57	UPI0012B507E3	A0A7C1D5R2	A0A7C6WA57
20243	A0A7C6WA57	UPI00157FA544	A0A7C1D5R2	A0A7C6WA57
20244	A0A7C6WA57	A0A8B4HUB9	A0A7C1D5R2	A0A7C6WA57
20245	A0A7C6WA57	UPI000E086F9B	A0A7C1D5R2	A0A7C6WA57
20246	A0A7C6WA57	UPI0010CABB06	A0A7C1D5R2	A0A7C6WA57
20247	A0A7C6WA57	UPI001E2C320C	A0A7C1D5R2	A0A7C6WA57
20248	A0A7C6WA57	UPI001FF4B6D6	A0A7C1D5R2	A0A7C6WA57
20249	A0A7C6WA57	UPI002000C208	A0A7C1D5R2	A0A7C6WA57
20250	A0A7C6WA57	UPI000371B0C3	A0A7C1D5R2	A0A7C6WA57
20251	A0A7C6WA57	UPI00039091A2	A0A7C1D5R2	A0A7C6WA57
20252	A0A7C6WA57	UPI00189FDD37	A0A7C1D5R2	A0A7C6WA57
20253	A0A7C6WA57	UPI001F60EDD9	A0A7C1D5R2	A0A7C6WA57
20254	A0A7C6WA57	UPI0021B7143C	A0A7C1D5R2	A0A7C6WA57
20255	A0A7C6WA57	UPI000C15100B	A0A7C1D5R2	A0A7C6WA57
20256	A0A7C6WA57	UPI0001F60BCB	A0A7C1D5R2	A0A7C6WA57
20257	A0A7C6WA57	UPI001C589E28	A0A7C1D5R2	A0A7C6WA57
20258	A0A7C6WA57	UPI001FF4CF45	A0A7C1D5R2	A0A7C6WA57
20259	A0A7C6WA57	UPI001C8B87C1	A0A7C1D5R2	A0A7C6WA57
20260	A0A7C6WA57	I0SLI8	A0A7C1D5R2	A0A7C6WA57
20261	A0A7C6WA57	A0A7L8W2R7	A0A7C1D5R2	A0A7C6WA57
20262	A0A7C6WA57	UPI0021F81DE6	A0A7C1D5R2	A0A7C6WA57
20263	A0A7C6WA57	UPI00200130A1	A0A7C1D5R2	A0A7C6WA57
20264	A0A7C6WA57	UPI001CBDBCAE	A0A7C1D5R2	A0A7C6WA57
20265	A0A7C6WA57	UPI001245CF59	A0A7C1D5R2	A0A7C6WA57
20266	A0A7C6WA57	A0A416MGI9	A0A7C1D5R2	A0A7C6WA57
20267	A0A7C6WA57	A0A1C6JUG8	A0A7C1D5R2	A0A7C6WA57
20268	A0A7C6WA57	A0A176U952	A0A7C1D5R2	A0A7C6WA57
20269	A0A7C6WA57	UPI00037F6529	A0A7C1D5R2	A0A7C6WA57
20270	A0A7C6WA57	J4TI64	A0A7C1D5R2	A0A7C6WA57
20271	A0A7C6WA57	UPI00215BD2D1	A0A7C1D5R2	A0A7C6WA57
20272	A0A7C6WA57	UPI0021DA9A59	A0A7C1D5R2	A0A7C6WA57
20273	A0A7C6WA57	A0A934PBT9	A0A7C1D5R2	A0A7C6WA57
20274	A0A7C6WA57	UPI000362B414	A0A7C1D5R2	A0A7C6WA57
20275	A0A7C6WA57	UPI001B8AFF6B	A0A7C1D5R2	A0A7C6WA57
20276	A0A7C6WA57	H1LWN9	A0A7C1D5R2	A0A7C6WA57
20277	A0A7C6WA57	I0R4F5	A0A7C1D5R2	A0A7C6WA57
20278	A0A7C6WA57	UPI00140A612D	A0A7C1D5R2	A0A7C6WA57
20279	A0A7C6WA57	UPI0022B754CF	A0A7C1D5R2	A0A7C6WA57
20280	A0A7C6WA57	UPI00200B3659	A0A7C1D5R2	A0A7C6WA57
20281	A0A7C6WA57	UPI001AD7F6D5	A0A7C1D5R2	A0A7C6WA57
20282	A0A7C6WA57	A0A133ZJG6	A0A7C1D5R2	A0A7C6WA57
20283	A0A7C6WA57	A0A3P3Q6W3	A0A7C1D5R2	A0A7C6WA57
20284	A0A7C6WA57	U2J289	A0A7C1D5R2	A0A7C6WA57
20285	A0A7C6WA57	UPI001CE1D45E	A0A7C1D5R2	A0A7C6WA57
20286	A0A7C6WA57	A0A3P3QVP2	A0A7C1D5R2	A0A7C6WA57
20287	A0A7C6WA57	U7V099	A0A7C1D5R2	A0A7C6WA57
20288	A0A7C6WA57	A0A3P3QWZ6	A0A7C1D5R2	A0A7C6WA57
20289	A0A7C6WA57	A0A3R6D770	A0A7C1D5R2	A0A7C6WA57
20290	A0A7C6WA57	A0A7W0ARU4	A0A7C1D5R2	A0A7C6WA57
20291	A0A7C6WA57	UPI00148CB9D1	A0A7C1D5R2	A0A7C6WA57
20292	A0A7C6WA57	F5TD22	A0A7C1D5R2	A0A7C6WA57
20293	A0A7C6WA57	F9PQ65	A0A7C1D5R2	A0A7C6WA57
20294	A0A7C6WA57	UPI00022BF1FE	A0A7C1D5R2	A0A7C6WA57
20295	A0A7C6WA57	J5H2Q7	A0A7C1D5R2	A0A7C6WA57
20296	A0A7C6WA57	UPI001E578F25	A0A7C1D5R2	A0A7C6WA57
20297	A0A7C6WA57	W2VAH7	A0A7C1D5R2	A0A7C6WA57
20298	A0A7C6WA57	A0A3B7DFS7	A0A7C1D5R2	A0A7C6WA57
20299	A0A7C6WA57	UPI00148D62C1	A0A7C1D5R2	A0A7C6WA57
20300	A0A7C6WA57	A0A929VL36	A0A7C1D5R2	A0A7C6WA57
20301	A0A7C6WA57	A0A496N1K4	A0A7C1D5R2	A0A7C6WA57
20302	A0A7C6WA57	F3AZC9	A0A7C1D5R2	A0A7C6WA57
20303	A0A7C6WA57	UPI002002DFDB	A0A7C1D5R2	A0A7C6WA57
20304	A0A7C6WA57	A0A496NBP3	A0A7C1D5R2	A0A7C6WA57
20305	A0A7C6WA57	E0NKD8	A0A7C1D5R2	A0A7C6WA57
20306	A0A7C6WA57	A0A496NM08	A0A7C1D5R2	A0A7C6WA57
20307	A0A7C6WA57	UPI001AA0C029	A0A7C1D5R2	A0A7C6WA57
20308	A0A7C6WA57	A0A930DR93	A0A7C1D5R2	A0A7C6WA57
20309	A0A7C6WA57	A0A930E285	A0A7C1D5R2	A0A7C6WA57
20310	A0A7C6WA57	UPI001AA11BBD	A0A7C1D5R2	A0A7C6WA57
20311	A0A7C6WA57	UPI00196027D8	A0A7C1D5R2	A0A7C6WA57
20312	A0A7C6WA57	A8SL90	A0A7C1D5R2	A0A7C6WA57
20313	A0A7C6WA57	UPI001239E602	A0A7C1D5R2	A0A7C6WA57
20314	A0A7C6WA57	A0A385Q3L2	A0A7C1D5R2	A0A7C6WA57
20315	A0A7C6WA57	UPI0022B724FC	A0A7C1D5R2	A0A7C6WA57
20316	A0A7C6WA57	UPI0022B7416B	A0A7C1D5R2	A0A7C6WA57
20317	A0A7C6WA57	E6LMU7	A0A7C1D5R2	A0A7C6WA57
20318	A0A7C6WA57	UPI001CB4C880	A0A7C1D5R2	A0A7C6WA57
20319	A0A7C6WA57	UPI0022B74881	A0A7C1D5R2	A0A7C6WA57
20320	A0A7C6WA57	D6GSL5	A0A7C1D5R2	A0A7C6WA57
20321	A0A7C6WA57	UPI0014330373	A0A7C1D5R2	A0A7C6WA57
20322	A0A7C6WA57	A0A5N1I663	A0A7C1D5R2	A0A7C6WA57
20323	A0A7C6WA57	UPI0022ABF9C7	A0A7C1D5R2	A0A7C6WA57
20324	A0A7C6WA57	D6S3V1	A0A7C1D5R2	A0A7C6WA57
20325	A0A7C6WA57	UPI00065DEDB0	A0A7C1D5R2	A0A7C6WA57
20326	A0A7C6WA57	UPI001F089A91	A0A7C1D5R2	A0A7C6WA57
20327	A0A7C6WA57	UPI0013E19BCA	A0A7C1D5R2	A0A7C6WA57
20328	A0A7C6WA57	E1NMS4	A0A7C1D5R2	A0A7C6WA57
20329	A0A7C6WA57	A0A6I2QRU6	A0A7C1D5R2	A0A7C6WA57
20330	A0A7C6WA57	A0A6I2QY27	A0A7C1D5R2	A0A7C6WA57
20331	A0A7C6WA57	A0A6G7B9A3	A0A7C1D5R2	A0A7C6WA57
20332	A0A7C6WA57	UPI000C075AED	A0A7C1D5R2	A0A7C6WA57
20333	A0A7C6WA57	UPI000D559169	A0A7C1D5R2	A0A7C6WA57
20334	A0A7C6WA57	UPI00124A38EB	A0A7C1D5R2	A0A7C6WA57
20335	A0A7C6WA57	UPI00036CEC30	A0A7C1D5R2	A0A7C6WA57
20336	A0A7C6WA57	UPI000B91A3C1	A0A7C1D5R2	A0A7C6WA57
20337	A0A7C6WA57	A0A7D4FNC6	A0A7C1D5R2	A0A7C6WA57
20338	A0A7C6WA57	UPI000C9B8D1A	A0A7C1D5R2	A0A7C6WA57
20339	A0A7C6WA57	UPI00071CADE5	A0A7C1D5R2	A0A7C6WA57
20340	A0A7C6WA57	UPI001C002185	A0A7C1D5R2	A0A7C6WA57
20341	A0A7C6WA57	A0A943L7V6	A0A7C1D5R2	A0A7C6WA57
20342	A0A7C6WA57	E1KX07	A0A7C1D5R2	A0A7C6WA57
20343	A0A7C6WA57	UPI0008DB17E0	A0A7C1D5R2	A0A7C6WA57
20344	A0A7C6WA57	A0A3L8NEV5	A0A7C1D5R2	A0A7C6WA57
20345	A0A7C6WA57	U2J1F4	A0A7C1D5R2	A0A7C6WA57
20346	A0A7C6WA57	C8NH78	A0A7C1D5R2	A0A7C6WA57
20347	A0A7C6WA57	UPI000310BA88	A0A7C1D5R2	A0A7C6WA57
20348	A0A7C6WA57	UPI0021694FC6	A0A7C1D5R2	A0A7C6WA57
20349	A0A7C6WA57	A0A3P2AIP0	A0A7C1D5R2	A0A7C6WA57
20350	A0A7C6WA57	UPI0021A2E73E	A0A7C1D5R2	A0A7C6WA57
20351	A0A7C6WA57	UPI000838B9BD	A0A7C1D5R2	A0A7C6WA57
20352	A0A7C6WA57	A0A943BJH4	A0A7C1D5R2	A0A7C6WA57
20353	A0A7C6WA57	UPI000472AE89	A0A7C1D5R2	A0A7C6WA57
20354	A0A7C6WA57	UPI00092FF00E	A0A7C1D5R2	A0A7C6WA57
20355	A0A7C6WA57	A0A930G6F4	A0A7C1D5R2	A0A7C6WA57
20356	A0A7C6WA57	E1W551	A0A7C1D5R2	A0A7C6WA57
20357	A0A7C6WA57	G5KGP8	A0A7C1D5R2	A0A7C6WA57
20358	A0A7C6WA57	UPI0002F9FE85	A0A7C1D5R2	A0A7C6WA57
20359	A0A7C6WA57	UPI0021D8ADCF	A0A7C1D5R2	A0A7C6WA57
20360	A0A7C6WA57	UPI000C0716F7	A0A7C1D5R2	A0A7C6WA57
20361	A0A7C6WA57	UPI00195E9FD0	A0A7C1D5R2	A0A7C6WA57
20362	A0A7C6WA57	UPI0002EBD4F2	A0A7C1D5R2	A0A7C6WA57
20363	A0A7C6WA57	UPI0002DD48CA	A0A7C1D5R2	A0A7C6WA57
20364	A0A7C6WA57	UPI00066EBC93	A0A7C1D5R2	A0A7C6WA57
20365	A0A7C6WA57	UPI000D6DC60B	A0A7C1D5R2	A0A7C6WA57
20366	A0A7C6WA57	UPI001C3C7024	A0A7C1D5R2	A0A7C6WA57
20367	A0A7C6WA57	R5R1N4	A0A7C1D5R2	A0A7C6WA57
20368	A0A7C6WA57	UPI0002E10EC2	A0A7C1D5R2	A0A7C6WA57
20369	A0A7C6WA57	UPI000319BCFE	A0A7C1D5R2	A0A7C6WA57
20370	A0A7C6WA57	U2U1M3	A0A7C1D5R2	A0A7C6WA57
20371	A0A7C6WA57	UPI0008A2A23F	A0A7C1D5R2	A0A7C6WA57
20372	A0A7C6WA57	UPI00030BBC48	A0A7C1D5R2	A0A7C6WA57
20373	A0A7C6WA57	UPI0006617D81	A0A7C1D5R2	A0A7C6WA57
20374	A0A7C6WA57	UPI0002F33E9C	A0A7C1D5R2	A0A7C6WA57
20375	A0A7C6WA57	UPI000D707E56	A0A7C1D5R2	A0A7C6WA57
20376	A0A7C6WA57	A0A133N2N9	A0A7C1D5R2	A0A7C6WA57
20377	A0A7C6WA57	A0A930WN73	A0A7C1D5R2	A0A7C6WA57
20378	A0A7C6WA57	A0A8H2M6D0	A0A7C1D5R2	A0A7C6WA57
20379	A0A7C6WA57	A0A930WQS1	A0A7C1D5R2	A0A7C6WA57
20380	A0A7C6WA57	UPI0002E88CB8	A0A7C1D5R2	A0A7C6WA57
20381	A0A7C6WA57	UPI0004164CD4	A0A7C1D5R2	A0A7C6WA57
20382	A0A7C6WA57	A0A7X3KCD4	A0A7C1D5R2	A0A7C6WA57
20383	A0A7C6WA57	A0A7Z0LD37	A0A7C1D5R2	A0A7C6WA57
20384	A0A7C6WA57	UPI00135B6FED	A0A7C1D5R2	A0A7C6WA57
20385	A0A7C6WA57	A0A7Z0S4D7	A0A7C1D5R2	A0A7C6WA57
20386	A0A7C6WA57	UPI0021C5F181	A0A7C1D5R2	A0A7C6WA57
20387	A0A7C6WA57	A0A4Y9FHU9	A0A7C1D5R2	A0A7C6WA57
