	mmseqs_cluster	unclustered	foldseek_cluster	mmseqs_unclustered
6524	A0A6S6WLI6	A0A0Q0GKE8	A0A1K1XJB1	A0A6S6WLI6
6525	A0A7H4P036	A0A7H4P036	A0A7H4P036	A0A7H4P036
6526	A0A7H4P036	A0A7H4NFM6	A0A7H4P036	A0A7H4P036
6527	A0A7H4P036	A0A378A121	A0A7H4P036	A0A7H4P036
6528	A0A7W3IR23	A0A7W3IR23	A0A7W9X3X8	A0A7W3IR23
6529	A0A7W4W851	A0A7W4W851	A0A7W9X3X8	A0A7W4W851
6530	A0A846R791	A0A846R791	A0A7W7M238	A0A846R791
6531	A0A846R791	A0A498ALP7	A0A7W7M238	A0A846R791
6532	A0A846R791	A0A542F8S6	A0A7W7M238	A0A846R791
6533	A0A846R791	A0A7W7M644	A0A7W7M238	A0A846R791
6534	A0A846R791	A0A327Z190	A0A7W7M238	A0A846R791
6535	A0A846R791	A0A542XM11	A0A7W7M238	A0A846R791
6536	A0A846R791	A0A561VSG6	A0A7W7M238	A0A846R791
6537	A0A846R791	A0A8J7GSE3	A0A7W7M238	A0A846R791
6538	A0A846R791	A0A7W7MBE7	A0A7W7M238	A0A846R791
6539	A0A846R791	A0A7W5AK05	A0A7W7M238	A0A846R791
6540	A0A846R791	A0A1C6W628	A0A7W7M238	A0A846R791
6541	A0A846R791	A0A1C6TMP2	A0A7W7M238	A0A846R791
6542	A0A846R791	A0A7W7GT37	A0A7W7M238	A0A846R791
6543	A0A846R791	A0A7W7G3K7	A0A7W7M238	A0A846R791
6544	A0A846R791	A0A1C6RC86	A0A7W7M238	A0A846R791
6545	A0A846R791	A0A1C4WS03	A0A7W7M238	A0A846R791
6546	A0A846R791	A0A1N5ZTK8	A0A7W7M238	A0A846R791
6547	A0A846R791	A0A7Z0BFE4	A0A7W7M238	A0A846R791
6548	A0A846R791	A0A1C4VZ68	A0A7W7M238	A0A846R791
6549	A0A846R791	A0A562W938	A0A7W7M238	A0A846R791
6550	A0A846R791	A0A542FDD3	A0A7W7M238	A0A846R791
6551	A0A846R791	A0A1C5J7J2	A0A7W7M238	A0A846R791
6552	A0A846R791	A0A840VZH8	A0A7W7M238	A0A846R791
6553	A0A846R791	A0A846RJT0	A0A7W7M238	A0A846R791
6554	A0A846R791	A0A1C5IFE4	A0A7W7M238	A0A846R791
6555	A0A846R791	A0A542XL47	A0A7W7M238	A0A846R791
6556	A0A846R791	A0A1C4VLK7	A0A7W7M238	A0A846R791
6557	A0A846R791	A0A1C3N9G6	A0A7W7M238	A0A846R791
6558	A0A846R791	A0A561VUJ8	A0A7W7M238	A0A846R791
6559	A0A846R791	A0A1C5IKI4	A0A7W7M238	A0A846R791
6560	A0A846R791	A0A1C4Z7J8	A0A7W7M238	A0A846R791
6561	A0A846R791	A0A1C4ZET4	A0A7W7M238	A0A846R791
6562	A0A846R791	A0A1C5JZT8	A0A7W7M238	A0A846R791
6563	A0A846R791	A0A1C4ZPW5	A0A7W7M238	A0A846R791
6564	A0A846R791	A0A1C6V2H5	A0A7W7M238	A0A846R791
6565	A0A846R791	A0A2P8ANT2	A0A7W7M238	A0A846R791
6566	A0A846R791	A0A562I7J5	A0A7W7M238	A0A846R791
6567	A0A846R791	A0A1C4VEW4	A0A7W7M238	A0A846R791
6568	A0A846R791	A0A3E2Z008	A0A7W7M238	A0A846R791
6569	A0A846R791	A0A1C4TZ68	A0A7W7M238	A0A846R791
6570	A0A846R791	A0A1G6Y5P8	A0A7W7M238	A0A846R791
6571	A0A846R791	A0A927R4G6	A0A7W7M238	A0A846R791
6572	A0A846R791	A0A7W7HRH5	A0A7W7M238	A0A846R791
6573	A0A846R791	A0A841BQB5	A0A7W7M238	A0A846R791
6574	A0A846R791	A0A1G6YAZ8	A0A7W7M238	A0A846R791
6575	A0A846R791	A0A841FS98	A0A7W7M238	A0A846R791
6576	A0A846R791	A0A562V1N0	A0A7W7M238	A0A846R791
6577	A0A846R791	A0A7W7SR93	A0A7W7M238	A0A846R791
6578	A0A846R791	A0A7W5FHA2	A0A7W7M238	A0A846R791
6579	A0A846R791	A0A7W7MER1	A0A7W7M238	A0A846R791
6580	A0A852SA00	A0A852SA00	A0A251XY06	A0A852SA00
6581	A0A852W775	A0A852W775	A0A259UXB3	A0A852W775
6582	A0A852ZSW9	A0A852ZSW9	A0A4R6WH34	A0A852ZSW9
6583	A0A8A0RQE2	A0A8A0RQE2		
6584	A0A8F8Y2Y5	A0A8F8Y2Y5		
6585	A0A8H2K542	A0A8H2K542		
6586	A0A916CDT5	A0A916CDT5		
6587	A0A927MDV6	A0A927MDV6		
6588	A0A927MDV6	A0A841BNY3		
6589	A0A927MDV6	A0A1G9N9C8		
6590	A0A927MDV6	A0A2T0MST9		
6591	A0A927MDV6	A0A7X0U0U7		
6592	D2TYP3	D2TYP3	D2TYP3	D2TYP3
6593	UPI0018DD18F5	UPI0018DD18F5		
6594	UPI0018DD18F5	UPI0009AF3E91		
6595	UPI0018DD18F5	UPI002020ABF4		
6596	UPI0018DD18F5	UPI0009AAC9C1		
6597	UPI0018DD18F5	UPI00057876DC		
6598	UPI0018DD18F5	UPI001FF404DF		
6599	A0A852STM1	A0A852STM1	A0A251XY06	A0A852STM1
6600	A0A853P191	A0A853P191	A0A285NHK7	A0A853P191
6601	A0A853P191	A0A1C0B5J1	A0A285NHK7	A0A853P191
6602	A0A853P191	A0A1T4ZZL5	A0A285NHK7	A0A853P191
6603	A0A8B3GYR1	A0A8B3GYR1	A0A259UXB3	A0A8B3GYR1
6604	A0A916CRG9	A0A916CRG9		
6605	A0A927N474	A0A927N474		
6606	A0A939BPL1	A0A939BPL1		
6607	A0A345DAF9	A0A345DAF9	A0A6L5C0G8	A0A345DAF9
6608	A0A3D9V0J7	A0A3D9V0J7	A0A1I1ZHQ3	A0A3D9V0J7
6609	A0A3E1E110	A0A3E1E110	A0A3E1E110	A0A3E1E110
6610	A0A3N6GX22	A0A3N6GX22	A0A1C6U872	A0A3N6GX22
6611	A0A419YKQ4	A0A419YKQ4	A0A841H5D1	A0A419YKQ4
6612	A0A419YKQ4	A0A327TKV2	A0A841H5D1	A0A419YKQ4
6613	A0A419YKQ4	A0A7W7WHX6	A0A841H5D1	A0A419YKQ4
6614	A0A495TTA0	A0A495TTA0	A0A1I1ZHQ3	A0A495TTA0
6615	A0A495TTA0	A0A7Z7DWA9	A0A1I1ZHQ3	A0A495TTA0
6616	A0A495TTA0	A0A3E0C285	A0A1I1ZHQ3	A0A495TTA0
6617	A0A495TTA0	A0A495G788	A0A1I1ZHQ3	A0A495TTA0
6618	A0A495TTA0	A0A420A4Q0	A0A1I1ZHQ3	A0A495TTA0
6619	A0A495TTA0	A0A3D9MNB9	A0A1I1ZHQ3	A0A495TTA0
6620	A0A495TTA0	A0A2C9C0Y5	A0A1I1ZHQ3	A0A495TTA0
6621	A0A4Q7D8Z3	A0A4Q7D8Z3	A0A841H5D1	A0A4Q7D8Z3
6622	A0A4R2GMK9	A0A4R2GMK9	A0A4R6R5S4	A0A4R2GMK9
6623	A0A4R3N5U8	A0A4R3N5U8	A0A4R6WH34	A0A4R3N5U8
6624	A0A4R3N5U8	A0A841Q8I9	A0A4R6WH34	A0A4R3N5U8
6625	A0A4R3N5U8	A0A841Q826	A0A4R6WH34	A0A4R3N5U8
6626	A0A4R3N5U8	A0A1I0IAD1	A0A4R6WH34	A0A4R3N5U8
6627	A0A4R8MWL2	A0A4R8MWL2	A0A7W7M238	A0A4R8MWL2
6628	A0A4V2RIE6	A0A4V2RIE6	A0A852ZFT4	A0A4V2RIE6
6629	A0A4V3ER44	A0A4V3ER44	A0A1K1XJB1	A0A4V3ER44
6630	A0A4Y8WWA7	A0A4Y8WWA7	A0A841PLY4	A0A4Y8WWA7
6631	A0A556RJU7	A0A556RJU7	A0A1K1XJB1	A0A556RJU7
6632	A0A556RJU7	UPI000A32D811	A0A1K1XJB1	A0A556RJU7
6633	A0A556RJU7	UPI0015802A66	A0A1K1XJB1	A0A556RJU7
6634	A0A556RJU7	UPI002269B7D0	A0A1K1XJB1	A0A556RJU7
6635	A0A556RJU7	A0A6I4Q1E9	A0A1K1XJB1	A0A556RJU7
6636	A0A556RJU7	UPI000A3306FA	A0A1K1XJB1	A0A556RJU7
6637	A0A556RJU7	UPI0015808BB3	A0A1K1XJB1	A0A556RJU7
6638	A0A556RJU7	UPI00226A0705	A0A1K1XJB1	A0A556RJU7
6639	A0A556RJU7	A0A6I4QA82	A0A1K1XJB1	A0A556RJU7
6640	A0A556RJU7	UPI000A33F273	A0A1K1XJB1	A0A556RJU7
6641	A0A556RJU7	UPI00226A7A96	A0A1K1XJB1	A0A556RJU7
6642	A0A556RJU7	UPI000A349741	A0A1K1XJB1	A0A556RJU7
6643	A0A556RJU7	UPI001C1FBA1B	A0A1K1XJB1	A0A556RJU7
6644	A0A556RJU7	UPI00226A7C10	A0A1K1XJB1	A0A556RJU7
6645	A0A556RJU7	UPI0020C2520C	A0A1K1XJB1	A0A556RJU7
6646	A0A556RJU7	UPI00226A9CD0	A0A1K1XJB1	A0A556RJU7
6647	A0A556RJU7	A0A556SQH2	A0A1K1XJB1	A0A556RJU7
6648	A0A556RJU7	UPI0020C4B8B1	A0A1K1XJB1	A0A556RJU7
6649	A0A556RJU7	UPI00226A9D84	A0A1K1XJB1	A0A556RJU7
6650	A0A556RJU7	UPI0015E8965C	A0A1K1XJB1	A0A556RJU7
6651	A0A556RJU7	UPI0020C4DE9A	A0A1K1XJB1	A0A556RJU7
6652	A0A556RJU7	UPI00226AD2CF	A0A1K1XJB1	A0A556RJU7
6653	A0A556RJU7	UPI00226AD4BB	A0A1K1XJB1	A0A556RJU7
6654	A0A556RJU7	UPI00226ADE4D	A0A1K1XJB1	A0A556RJU7
6655	A0A556RJU7	UPI00042E6850	A0A1K1XJB1	A0A556RJU7
6656	A0A556RJU7	UPI0013F4CB5E	A0A1K1XJB1	A0A556RJU7
6657	A0A556RJU7	A0A2V4E4W8	A0A1K1XJB1	A0A556RJU7
6658	A0A556RJU7	UPI0013F4F97E	A0A1K1XJB1	A0A556RJU7
6659	A0A556RJU7	A0A242NGJ2	A0A1K1XJB1	A0A556RJU7
6660	A0A556RJU7	A0A2V4E6V6	A0A1K1XJB1	A0A556RJU7
6661	A0A556RJU7	UPI0013022090	A0A1K1XJB1	A0A556RJU7
6662	A0A556RJU7	A0A242NWQ8	A0A1K1XJB1	A0A556RJU7
6663	A0A556RJU7	A0A2V4E978	A0A1K1XJB1	A0A556RJU7
6664	A0A556RJU7	UPI0013FE0B1F	A0A1K1XJB1	A0A556RJU7
6665	A0A556RJU7	A0A242P3D9	A0A1K1XJB1	A0A556RJU7
6666	A0A556RJU7	A0A242PBE0	A0A1K1XJB1	A0A556RJU7
6667	A0A556RJU7	UPI0018DB44C6	A0A1K1XJB1	A0A556RJU7
6668	A0A556RJU7	A0A844WM58	A0A1K1XJB1	A0A556RJU7
6669	A0A556RJU7	UPI000A159D7D	A0A1K1XJB1	A0A556RJU7
6670	A0A556RJU7	UPI0018DB7D11	A0A1K1XJB1	A0A556RJU7
6671	A0A556RJU7	A0A844WVQ9	A0A1K1XJB1	A0A556RJU7
6672	A0A556RJU7	UPI0018DC3CCE	A0A1K1XJB1	A0A556RJU7
6673	A0A556RJU7	UPI0018DCF146	A0A1K1XJB1	A0A556RJU7
6674	A0A556RJU7	UPI0018DDDE78	A0A1K1XJB1	A0A556RJU7
6675	A0A556RJU7	UPI00117A8773	A0A1K1XJB1	A0A556RJU7
6676	A0A556RJU7	UPI0018DEC402	A0A1K1XJB1	A0A556RJU7
6677	A0A556RJU7	A0A8F9ZVR3	A0A1K1XJB1	A0A556RJU7
6678	A0A556RJU7	A0A8G0EMQ6	A0A1K1XJB1	A0A556RJU7
6679	A0A556RJU7	A0A1C4CEI0	A0A1K1XJB1	A0A556RJU7
6680	A0A556RJU7	A0A8G0EPZ5	A0A1K1XJB1	A0A556RJU7
6681	A0A556RJU7	UPI001FD4FB32	A0A1K1XJB1	A0A556RJU7
6682	A0A556RJU7	UPI00080E26CE	A0A1K1XJB1	A0A556RJU7
6683	A0A556RJU7	UPI001F60B748	A0A1K1XJB1	A0A556RJU7
6684	A0A556RJU7	UPI00080E5D18	A0A1K1XJB1	A0A556RJU7
6685	A0A556RJU7	UPI001F60C11A	A0A1K1XJB1	A0A556RJU7
6686	A0A556RJU7	A0A1C4DME9	A0A1K1XJB1	A0A556RJU7
6687	A0A556RJU7	UPI00080F4450	A0A1K1XJB1	A0A556RJU7
6688	A0A556RJU7	UPI002269B2AE	A0A1K1XJB1	A0A556RJU7
6689	A0A556RJU7	UPI001FEBBAC7	A0A1K1XJB1	A0A556RJU7
6690	A0A556RJU7	A0A318MTZ5	A0A1K1XJB1	A0A556RJU7
6691	A0A556RJU7	A0A495RBB2	A0A1K1XJB1	A0A556RJU7
6692	A0A556RJU7	A0A6G9IA41	A0A1K1XJB1	A0A556RJU7
6693	A0A556RJU7	A0A484GFB5	A0A1K1XJB1	A0A556RJU7
6694	A0A5A5RB77	A0A5A5RB77	A0A4R6WH34	A0A5A5RB77
6695	A0A5A5RB77	A0A5A5RQQ3	A0A4R6WH34	A0A5A5RB77
6696	A0A5A5RB77	A0A5A5RY42	A0A4R6WH34	A0A5A5RB77
6697	A0A5A5RB77	A0A402D7D1	A0A4R6WH34	A0A5A5RB77
6698	A0A5A5RB77	A0A5J4FAI5	A0A4R6WH34	A0A5A5RB77
6699	A0A5A5RB77	A0A2Z6UH55	A0A4R6WH34	A0A5A5RB77
6700	A0A5E4V985	A0A5E4V985	A0A6N3DZJ8	A0A5E4V985
6701	A0A5E4V985	A0A5E4UJZ8	A0A6N3DZJ8	A0A5E4V985
6702	A0A5E4V985	A0A5E4UY79	A0A6N3DZJ8	A0A5E4V985
6703	A0A5E4V985	A0A5E4UZX7	A0A6N3DZJ8	A0A5E4V985
6704	A0A5E4V985	A0A5E4VD33	A0A6N3DZJ8	A0A5E4V985
6705	A0A5E4V985	A0A5E4VDI1	A0A6N3DZJ8	A0A5E4V985
6706	A0A5E4V985	A0A5E4W2H0	A0A6N3DZJ8	A0A5E4V985
6707	A0A5E4V985	A0A5E4WLE9	A0A6N3DZJ8	A0A5E4V985
6708	A0A5E4V985	A0A5E4YNU8	A0A6N3DZJ8	A0A5E4V985
6709	A0A5E4V985	A0A5E4SZS0	A0A6N3DZJ8	A0A5E4V985
6710	A0A5E4V985	A0A5E4T5S2	A0A6N3DZJ8	A0A5E4V985
6711	A0A5E4V985	A0A5E4TBK3	A0A6N3DZJ8	A0A5E4V985
6712	A0A5E4V985	A0A5E5A3D8	A0A6N3DZJ8	A0A5E4V985
6713	A0A5E4V985	A0A5E5A7Q6	A0A6N3DZJ8	A0A5E4V985
6714	A0A5E4V985	A0A5E4TPB0	A0A6N3DZJ8	A0A5E4V985
6715	A0A5E4V985	A0A5E4TWZ8	A0A6N3DZJ8	A0A5E4V985
6716	A0A5E4V985	A0A5E5B9P3	A0A6N3DZJ8	A0A5E4V985
6717	A0A5E4V985	A0A5E4TX48	A0A6N3DZJ8	A0A5E4V985
6718	A0A5E4V985	A0A5E5BQL2	A0A6N3DZJ8	A0A5E4V985
6719	A0A5E4V985	A0A5E4TZK9	A0A6N3DZJ8	A0A5E4V985
6720	A0A5E4V985	A0A5E5P2L0	A0A6N3DZJ8	A0A5E4V985
6721	A0A5E4V985	A0A5E4UE64	A0A6N3DZJ8	A0A5E4V985
6722	A0A660LDN8	A0A660LDN8	A0A660LDN8	A0A660LDN8
6723	A0A6F9ZAL1	A0A6F9ZAL1	A0A2H6GRU2	A0A6F9ZAL1
6724	A0A6F9ZAL1	A0A840CW44	A0A2H6GRU2	A0A6F9ZAL1
6725	A0A6N3AKM8	A0A6N3AKM8	A0A259UPC1	A0A6N3AKM8
6726	A0A6V8M3I3	A0A6V8M3I3	A0A259UPC1	A0A6V8M3I3
6727	A0A7G6V031	A0A7G6V031	A0A7G6V031	A0A7G6V031
6728	A0A7G6V031	A0A833QBB5	A0A7G6V031	A0A7G6V031
6729	A0A7G6V031	A0A833UYU1	A0A7G6V031	A0A7G6V031
6730	A0A7W0C6K1	A0A7W0C6K1	A0A7W8W7S6	A0A7W0C6K1
6731	A0A7W3RBE4	A0A7W3RBE4	A0A7W3RBE4	A0A7W3RBE4
6732	A0A7W5MII2	A0A7W5MII2	A0A1I1ZHQ3	A0A7W5MII2
6733	A0A7W5MII2	A0A3M0EBS5	A0A1I1ZHQ3	A0A7W5MII2
6734	A0A7W5MII2	A0A2T5GRW8	A0A1I1ZHQ3	A0A7W5MII2
6735	A0A7W5MII2	A0A4R2PI17	A0A1I1ZHQ3	A0A7W5MII2
6736	A0A7W5MII2	A0A2T5TZB4	A0A1I1ZHQ3	A0A7W5MII2
6737	A0A7W5MII2	A0A3M0FGK0	A0A1I1ZHQ3	A0A7W5MII2
6738	A0A7W5MII2	A0A840Z749	A0A1I1ZHQ3	A0A7W5MII2
6739	A0A7W5MII2	A0A7Y9FJL7	A0A1I1ZHQ3	A0A7W5MII2
6740	A0A7W5MII2	A0A7X0JDE2	A0A1I1ZHQ3	A0A7W5MII2
6741	A0A7W5MII2	A0A839Y7L3	A0A1I1ZHQ3	A0A7W5MII2
6742	A0A7W5MII2	A0A2M8WB63	A0A1I1ZHQ3	A0A7W5MII2
6743	A0A7W5MII2	A0A7W5K9B7	A0A1I1ZHQ3	A0A7W5MII2
6744	A0A7W5MII2	A0A4Q7TBV6	A0A1I1ZHQ3	A0A7W5MII2
6745	A0A7W5MII2	A0A4R2T9Z3	A0A1I1ZHQ3	A0A7W5MII2
6746	A0A7W5MII2	A0A7W6DI94	A0A1I1ZHQ3	A0A7W5MII2
6747	A0A7W5MII2	A0A7W5MWI1	A0A1I1ZHQ3	A0A7W5MII2
6748	A0A7W5MII2	A0A1Y6ERX0	A0A1I1ZHQ3	A0A7W5MII2
6749	A0A7W5MII2	A0A7Y9N5F3	A0A1I1ZHQ3	A0A7W5MII2
6750	A0A7W5MII2	A0A7X5XQB0	A0A1I1ZHQ3	A0A7W5MII2
6751	A0A7W5MII2	A0A7W9B322	A0A1I1ZHQ3	A0A7W5MII2
6752	A0A7W5MII2	A0A239KIS4	A0A1I1ZHQ3	A0A7W5MII2
6753	A0A7W5MII2	A0A1H6G2C9	A0A1I1ZHQ3	A0A7W5MII2
6754	A0A7W5MII2	A0A7X0H008	A0A1I1ZHQ3	A0A7W5MII2
6755	A0A7W5MII2	A0A285QGS3	A0A1I1ZHQ3	A0A7W5MII2
6756	A0A7W5MII2	A0A245ZGW5	A0A1I1ZHQ3	A0A7W5MII2
6757	A0A7W5MII2	A0A4R6FDF7	A0A1I1ZHQ3	A0A7W5MII2
6758	A0A7W5MII2	A0A1G7GH72	A0A1I1ZHQ3	A0A7W5MII2
6759	A0A7W5MII2	A0A1H7DC59	A0A1I1ZHQ3	A0A7W5MII2
6760	A0A7W5MII2	A0A1H9PJD2	A0A1I1ZHQ3	A0A7W5MII2
6761	A0A7W5MII2	A0A1I3YMT2	A0A1I1ZHQ3	A0A7W5MII2
6762	A0A7W5MII2	A0A7X5Y000	A0A1I1ZHQ3	A0A7W5MII2
6763	A0A7W5MII2	A0A1H8IZH6	A0A1I1ZHQ3	A0A7W5MII2
6764	A0A7W5MII2	A0A1G5UTH6	A0A1I1ZHQ3	A0A7W5MII2
6765	A0A7W5MII2	A0A4R2TW15	A0A1I1ZHQ3	A0A7W5MII2
6766	A0A7W5MII2	A0A7W9B9W7	A0A1I1ZHQ3	A0A7W5MII2
6767	A0A7W5MII2	A0A654BEK0	A0A1I1ZHQ3	A0A7W5MII2
6768	A0A7W5MII2	A0A2T4YUT8	A0A1I1ZHQ3	A0A7W5MII2
6769	A0A7W5MII2	A0A840FF96	A0A1I1ZHQ3	A0A7W5MII2
6770	A0A7W5MII2	A0A4R2TJQ6	A0A1I1ZHQ3	A0A7W5MII2
6771	A0A7W5MII2	A0A1I5T6Y7	A0A1I1ZHQ3	A0A7W5MII2
6772	A0A7W5MII2	A0A7W7EZE7	A0A1I1ZHQ3	A0A7W5MII2
6773	A0A7W5MII2	A0A7W9BSH4	A0A1I1ZHQ3	A0A7W5MII2
6774	A0A7W5MII2	A0A1G6T2D4	A0A1I1ZHQ3	A0A7W5MII2
6775	A0A7W6AHW9	A0A7W6AHW9	A0A7W8W7S6	A0A7W6AHW9
6776	A0A7W6AHW9	A0A7W6JSZ3	A0A7W8W7S6	A0A7W6AHW9
6777	A0A7W6AHW9	A0A245ZML0	A0A7W8W7S6	A0A7W6AHW9
6778	A0A7W6AHW9	A0A1I5HEB7	A0A7W8W7S6	A0A7W6AHW9
6779	A0A7W7BS10	A0A7W7BS10	A0A1V5RAV3	A0A7W7BS10
6780	A0A7W7BS10	A0A7W7BNC3	A0A1V5RAV3	A0A7W7BS10
6781	A0A7W7BS10	A0A161SFV8	A0A1V5RAV3	A0A7W7BS10
6782	A0A7W7BS10	A0A7Z7CXI4	A0A1V5RAV3	A0A7W7BS10
6783	A0A7W7BS10	A0A150HGK7	A0A1V5RAV3	A0A7W7BS10
6784	A0A7W7BS10	A0A543KSQ3	A0A1V5RAV3	A0A7W7BS10
6785	A0A7W7BS10	A0A498CJV6	A0A1V5RAV3	A0A7W7BS10
6786	A0A7W7BS10	A0A7Z7GDI5	A0A1V5RAV3	A0A7W7BS10
6787	A0A7W7BS10	A0A2P8GSD4	A0A1V5RAV3	A0A7W7BS10
6788	A0A7W7BS10	A0A7W7BMG5	A0A1V5RAV3	A0A7W7BS10
6789	A0A7W7BS10	A0A1G5HJN1	A0A1V5RAV3	A0A7W7BS10
6790	A0A7W7BS10	A0A1G8AMQ5	A0A1V5RAV3	A0A7W7BS10
6791	A0A7W7BS10	A0A3Q9IY08	A0A1V5RAV3	A0A7W7BS10
6792	A0A7W7BS10	A0A7Y9SYE1	A0A1V5RAV3	A0A7W7BS10
6793	A0A7W7BS10	A0A3Q9JHY7	A0A1V5RAV3	A0A7W7BS10
6794	A0A7W7BS10	A0A0F0L8Y1	A0A1V5RAV3	A0A7W7BS10
6795	A0A7W7BS10	A0A543BCA3	A0A1V5RAV3	A0A7W7BS10
6796	A0A7W7BS10	A0A3Q9J1X7	A0A1V5RAV3	A0A7W7BS10
6797	A0A7W7BS10	A0A7W4V4V6	A0A1V5RAV3	A0A7W7BS10
6798	A0A7W7BS10	A0A7W3JRI6	A0A1V5RAV3	A0A7W7BS10
6799	A0A7W7BS10	A0A7W5GEN7	A0A1V5RAV3	A0A7W7BS10
6800	A0A7W7BS10	A0A7Y9KIG3	A0A1V5RAV3	A0A7W7BS10
6801	A0A7W7BS10	A0A1I6KHA4	A0A1V5RAV3	A0A7W7BS10
6802	A0A7W7BS10	A0A542FSU4	A0A1V5RAV3	A0A7W7BS10
6803	A0A7W7BS10	A0A7X0FMW3	A0A1V5RAV3	A0A7W7BS10
6804	A0A7W7BS10	A0A0M2HDG8	A0A1V5RAV3	A0A7W7BS10
6805	A0A7W7BS10	A0A7Y9MMA8	A0A1V5RAV3	A0A7W7BS10
6806	A0A7W7BS10	A0A0M2HF53	A0A1V5RAV3	A0A7W7BS10
6807	A0A7W7BS10	A0A0F0KVT6	A0A1V5RAV3	A0A7W7BS10
6808	A0A7W7BS10	A0A3Q9JEM0	A0A1V5RAV3	A0A7W7BS10
6809	A0A7W7BS10	A0A0F0LB75	A0A1V5RAV3	A0A7W7BS10
6810	A0A7W7BS10	A0A0F0L8Y5	A0A1V5RAV3	A0A7W7BS10
6811	A0A7W7BS10	A0A1H1UQN4	A0A1V5RAV3	A0A7W7BS10
6812	A0A7W7BS10	A0A0F2C7W7	A0A1V5RAV3	A0A7W7BS10
6813	A0A7W7BS10	A0A1H1VHJ9	A0A1V5RAV3	A0A7W7BS10
6814	A0A7W7BS10	A0A0F0KQ75	A0A1V5RAV3	A0A7W7BS10
6815	A0A7W7BS10	A0A0M2HRN1	A0A1V5RAV3	A0A7W7BS10
6816	A0A7W7BS10	A0A653QA63	A0A1V5RAV3	A0A7W7BS10
6817	A0A7W7BS10	A0A7Y9JMP7	A0A1V5RAV3	A0A7W7BS10
6818	A0A7W7BS10	A0A1I6IYI2	A0A1V5RAV3	A0A7W7BS10
6819	A0A7W7BS10	A0A0F0KJ28	A0A1V5RAV3	A0A7W7BS10
6820	A0A7W7BS10	A0A1H4QKN0	A0A1V5RAV3	A0A7W7BS10
6821	A0A7W7BS10	A0A7W9FBC0	A0A1V5RAV3	A0A7W7BS10
6822	A0A7W7BS10	A0A7Y9SLW1	A0A1V5RAV3	A0A7W7BS10
6823	A0A7W7BS10	A0A0F0M123	A0A1V5RAV3	A0A7W7BS10
6824	A0A1I0X3M1	A0A1I0X3M1	A0A1I0X3M1	A0A1I0X3M1
6825	A0A1I0X3M1	A0A1M7S4M7	A0A1I0X3M1	A0A1I0X3M1
6826	A0A1I0X3M1	A0A1M5Q988	A0A1I0X3M1	A0A1I0X3M1
6827	A0A1I0X3M1	A0A1H9R8N9	A0A1I0X3M1	A0A1I0X3M1
6828	A0A1I2E1G7	A0A1I2E1G7	A0A839YXT0	A0A1I2E1G7
6829	A0A1I3N976	A0A1I3N976	A0A2H6GRU2	A0A1I3N976
6830	A0A1I4F8U4	A0A1I4F8U4	A0A4R6R5S4	A0A1I4F8U4
6831	A0A1I4F8U4	A0A1I4LZ71	A0A4R6R5S4	A0A1I4F8U4
6832	A0A1I4F8U4	A0A1I2R2A9	A0A4R6R5S4	A0A1I4F8U4
6833	A0A1I4F8U4	A0A1I7LB26	A0A4R6R5S4	A0A1I4F8U4
6834	A0A1I4F8U4	A0A1H8XAX5	A0A4R6R5S4	A0A1I4F8U4
6835	A0A1I4F8U4	A0A1I2E829	A0A4R6R5S4	A0A1I4F8U4
6836	A0A1I4F8U4	A0A4R7BTL4	A0A4R6R5S4	A0A1I4F8U4
6837	A0A1I4F8U4	A0A840ZFX3	A0A4R6R5S4	A0A1I4F8U4
6838	A0A1I4F8U4	A0A679IWA2	A0A4R6R5S4	A0A1I4F8U4
6839	A0A1I4F8U4	A0A679JTC3	A0A4R6R5S4	A0A1I4F8U4
6840	A0A1I4F8U4	A0A1I4L6Q3	A0A4R6R5S4	A0A1I4F8U4
6841	A0A1I4F8U4	A0A7W6AM55	A0A4R6R5S4	A0A1I4F8U4
6842	A0A1I4F8U4	A0A1I7M1X3	A0A4R6R5S4	A0A1I4F8U4
6843	A0A1I4F8U4	A0A1H0LMC4	A0A4R6R5S4	A0A1I4F8U4
6844	A0A1I4F8U4	A0A1I6V8Z3	A0A4R6R5S4	A0A1I4F8U4
6845	A0A1I4F8U4	A0A1G5UQM9	A0A4R6R5S4	A0A1I4F8U4
6846	A0A1I4F8U4	A0A564FW20	A0A4R6R5S4	A0A1I4F8U4
6847	A0A1I4F8U4	A0A509EL44	A0A4R6R5S4	A0A1I4F8U4
6848	A0A1I4F8U4	A0A840ZXN9	A0A4R6R5S4	A0A1I4F8U4
6849	A0A1I4F8U4	A0A839P1B4	A0A4R6R5S4	A0A1I4F8U4
6850	A0A1I4F8U4	A0A2V3UC03	A0A4R6R5S4	A0A1I4F8U4
6851	A0A1I6IR13	A0A1I6IR13	A0A542VZJ6	A0A1I6IR13
6852	A0A1M4YQP3	A0A1M4YQP3	A0A4R6WH34	A0A1M4YQP3
6853	A0A1M4YQP3	A0A1M6D919	A0A4R6WH34	A0A1M4YQP3
6854	A0A1M6ILN8	A0A1M6ILN8	A0A7W9ZAP9	A0A1M6ILN8
6855	A0A1M6ILN8	A0A1G9LNW9	A0A7W9ZAP9	A0A1M6ILN8
6856	A0A1M6ILN8	A0A2M9BED4	A0A7W9ZAP9	A0A1M6ILN8
